layer,head,query_count,mean_full_norm,mean_top90_norm,mean_tail10_norm,mean_top90_cond_norm,mean_tail10_cond_norm,mean_top90_mass,mean_tail10_mass,mean_top90_token_count,mean_tail10_token_count,cos_full_top90,cos_full_tail10,cos_top90_tail10,cos_full_top90_cond,cos_full_tail10_cond,cos_top90_cond_tail10_cond,mean_l2_full_minus_top90,mean_l2_full_minus_tail10,mean_reconstruction_error
1,3,5000,0.85299932346344,0.8475966094017029,0.03107760233581066,0.914778041267395,0.43465448961257935,0.9255079811096192,0.07449306654334069,19.8236,7480.6764,0.9991107345581055,0.2163926108121872,0.1822348084449768,0.9991107298851013,0.21639261043071747,0.1822348098039627,0.031077561447024345,0.8475965788841248,8.546710445216376e-08
1,4,5000,0.43703702969551084,0.42294352087974546,0.02953263503611088,0.4692344888687134,0.29917169966697693,0.9011774276733399,0.09882396059036255,65.235,7435.265,0.9978386539459229,0.5016645072937012,0.4480320999145508,0.9978386631011963,0.5016645107269287,0.44803210706710817,0.029532625058293342,0.4229435124874115,2.9645597874150552e-08
1,5,5000,0.2975646327972412,0.2849232390165329,0.026010366398096084,0.316565154504776,0.26023097815513613,0.9000450803756714,0.09995097193717957,1516.1674,5984.3326,0.9967100901603698,0.5188548672676087,0.4516841191291809,0.9967100916862488,0.5188548686981201,0.4516841244697571,0.026009894660115242,0.28492208404541014,1.7641637947235721e-06
1,6,5000,0.6890681324005127,0.685312188911438,0.019218593192100526,0.7488352025985717,0.23867310469150543,0.9085184965133667,0.09147907856702804,346.7264,7153.7736,0.9994425473213195,0.23380957102775574,0.2051142897605896,0.9994425488471985,0.23380956945419312,0.20511428899765013,0.019218262919783593,0.6853118339538574,6.431354571759584e-07
1,7,5000,0.8955610461235046,0.8916659336090088,0.024689849764108658,0.9655016143798828,0.3296711305618286,0.9190665634155274,0.08094983832836151,62.5948,7437.9052,0.9995142738342285,0.16803052022457124,0.14159190466403962,0.9995142693519592,0.16803052215576172,0.14159190504550934,0.024689732801914215,0.8916658571243287,1.9839932560898889e-07
1,8,5000,0.4132956665992737,0.4043879213809967,0.02210012043118477,0.4490176021575928,0.22209410960674286,0.9002917903900146,0.09970976716279983,559.3716,6941.1284,0.9977958891868591,0.41314964575767515,0.3624599964141846,0.9977958891868591,0.4131496412277222,0.36245999794006345,0.022100118976831437,0.40438771824836733,8.193077169380558e-07
1,9,5000,0.5377252901077271,0.5338128164291381,0.0180154389500618,0.5915539392471314,0.1839740636587143,0.9011127377510071,0.09888836312294007,348.4826,7152.0174,0.9989141934394836,0.2428541600227356,0.20520373601913452,0.998914187335968,0.24285416197776794,0.2052037355899811,0.018015383529663087,0.5338127423286438,5.407393778114056e-07
1,10,5000,0.4595032723903656,0.4343406577587128,0.03296034495830536,0.4824495788574219,0.33026388754844666,0.9001648726463318,0.09983165038824081,915.4978,6585.0022,0.9987344336509705,0.7712957288742065,0.7402050255775452,0.9987344428062439,0.7712957242965698,0.740205036354065,0.03295758686065674,0.4343378508090973,3.267903319283505e-06
1,11,5000,0.44015499167442323,0.421011887216568,0.030415734323859214,0.4672577066421509,0.30634629721641543,0.9006128355026245,0.09938709481954575,329.4332,7171.0668,0.9984043440818786,0.6521537817001343,0.6102211486816407,0.9984043532371522,0.6521537771224976,0.6102211394309998,0.03041523490548134,0.42101142492294313,6.56373954279843e-07
1,12,5000,0.23485576326847077,0.21416135296821595,0.027221722784638403,0.2379487381696701,0.2723053206443787,0.900031600189209,0.09996758213043212,3545.2772,3955.2228,0.9968240032196045,0.7860220086097718,0.7352329320907592,0.9968240093231201,0.7860220147132874,0.7352329412460327,0.027216025325655938,0.2141553911924362,6.719364026503172e-06
