step,tokens,loss,model
5860,768081920,3.9914,old_baseline_4e_top1
5870,769392640,4.0399,old_baseline_4e_top1
5880,770703360,4.0519,old_baseline_4e_top1
5890,772014080,3.99,old_baseline_4e_top1
5900,773324800,4.0603,old_baseline_4e_top1
5910,774635520,3.919,old_baseline_4e_top1
5920,775946240,4.0251,old_baseline_4e_top1
5930,777256960,4.085,old_baseline_4e_top1
5940,778567680,3.9716,old_baseline_4e_top1
5950,779878400,4.0238,old_baseline_4e_top1
5960,781189120,4.0307,old_baseline_4e_top1
5970,782499840,4.0886,old_baseline_4e_top1
5980,783810560,4.004,old_baseline_4e_top1
5990,785121280,3.9845,old_baseline_4e_top1
6000,786432000,3.9985,old_baseline_4e_top1
6010,787742720,4.0379,old_baseline_4e_top1
6020,789053440,4.0732,old_baseline_4e_top1
6030,790364160,4.0056,old_baseline_4e_top1
6040,791674880,4.0218,old_baseline_4e_top1
6050,792985600,4.0182,old_baseline_4e_top1
6060,794296320,4.0246,old_baseline_4e_top1
6070,795607040,4.1093,old_baseline_4e_top1
6080,796917760,3.9921,old_baseline_4e_top1
6090,798228480,4.0199,old_baseline_4e_top1
6100,799539200,3.964,old_baseline_4e_top1
6110,800849920,4.0493,old_baseline_4e_top1
6120,802160640,4.0783,old_baseline_4e_top1
6130,803471360,4.0267,old_baseline_4e_top1
6140,804782080,4.0265,old_baseline_4e_top1
6150,806092800,3.9498,old_baseline_4e_top1
6160,807403520,4.0651,old_baseline_4e_top1
6170,808714240,3.934,old_baseline_4e_top1
6180,810024960,3.946,old_baseline_4e_top1
6190,811335680,4.0186,old_baseline_4e_top1
6200,812646400,4.0914,old_baseline_4e_top1
6210,813957120,3.9962,old_baseline_4e_top1
6220,815267840,3.9649,old_baseline_4e_top1
6230,816578560,3.9651,old_baseline_4e_top1
6240,817889280,4.0293,old_baseline_4e_top1
6250,819200000,3.9494,old_baseline_4e_top1
6260,820510720,4.0336,old_baseline_4e_top1
6270,821821440,3.9668,old_baseline_4e_top1
6280,823132160,4.0217,old_baseline_4e_top1
6290,824442880,3.9478,old_baseline_4e_top1
6300,825753600,4.0254,old_baseline_4e_top1
6310,827064320,4.018,old_baseline_4e_top1
6320,828375040,3.9553,old_baseline_4e_top1
6330,829685760,4.0218,old_baseline_4e_top1
6340,830996480,3.9748,old_baseline_4e_top1
6350,832307200,4.0098,old_baseline_4e_top1
6360,833617920,4.0939,old_baseline_4e_top1
6370,834928640,4.052,old_baseline_4e_top1
6380,836239360,3.9711,old_baseline_4e_top1
6390,837550080,3.9948,old_baseline_4e_top1
6400,838860800,4.0337,old_baseline_4e_top1
6410,840171520,4.0222,old_baseline_4e_top1
6420,841482240,4.0119,old_baseline_4e_top1
6430,842792960,4.0515,old_baseline_4e_top1
6440,844103680,3.9655,old_baseline_4e_top1
6450,845414400,3.8527,old_baseline_4e_top1
6460,846725120,3.9385,old_baseline_4e_top1
6470,848035840,3.9869,old_baseline_4e_top1
6480,849346560,4.0185,old_baseline_4e_top1
6490,850657280,3.9869,old_baseline_4e_top1
6500,851968000,4.0436,old_baseline_4e_top1
6510,853278720,4.0038,old_baseline_4e_top1
6520,854589440,4.0036,old_baseline_4e_top1
6530,855900160,3.9741,old_baseline_4e_top1
6540,857210880,3.9622,old_baseline_4e_top1
6550,858521600,3.9598,old_baseline_4e_top1
6560,859832320,3.9458,old_baseline_4e_top1
6570,861143040,4.0286,old_baseline_4e_top1
6580,862453760,3.9721,old_baseline_4e_top1
6590,863764480,3.9816,old_baseline_4e_top1
6600,865075200,4.0142,old_baseline_4e_top1
6610,866385920,3.9466,old_baseline_4e_top1
6620,867696640,3.9287,old_baseline_4e_top1
6630,869007360,3.9256,old_baseline_4e_top1
6640,870318080,4.006,old_baseline_4e_top1
6650,871628800,3.9582,old_baseline_4e_top1
6660,872939520,3.9377,old_baseline_4e_top1
6670,874250240,4.0039,old_baseline_4e_top1
6680,875560960,3.937,old_baseline_4e_top1
6690,876871680,3.9415,old_baseline_4e_top1
6700,878182400,3.9829,old_baseline_4e_top1
6710,879493120,3.9336,old_baseline_4e_top1
6720,880803840,4.0531,old_baseline_4e_top1
6730,882114560,4.0217,old_baseline_4e_top1
6740,883425280,3.9321,old_baseline_4e_top1
6750,884736000,4.0543,old_baseline_4e_top1
6760,886046720,4.036,old_baseline_4e_top1
6770,887357440,3.9206,old_baseline_4e_top1
6780,888668160,3.9584,old_baseline_4e_top1
6790,889978880,3.9336,old_baseline_4e_top1
6800,891289600,3.8983,old_baseline_4e_top1
6810,892600320,3.9857,old_baseline_4e_top1
6820,893911040,3.973,old_baseline_4e_top1
6830,895221760,3.8889,old_baseline_4e_top1
6840,896532480,3.9255,old_baseline_4e_top1
6850,897843200,3.9433,old_baseline_4e_top1
6860,899153920,3.9629,old_baseline_4e_top1
6870,900464640,4.0193,old_baseline_4e_top1
6880,901775360,3.8893,old_baseline_4e_top1
6890,903086080,3.9282,old_baseline_4e_top1
6900,904396800,3.9276,old_baseline_4e_top1
6910,905707520,4.0022,old_baseline_4e_top1
6920,907018240,3.8834,old_baseline_4e_top1
6930,908328960,3.98,old_baseline_4e_top1
6940,909639680,4.0155,old_baseline_4e_top1
6950,910950400,3.9162,old_baseline_4e_top1
6960,912261120,3.9731,old_baseline_4e_top1
6970,913571840,4.055,old_baseline_4e_top1
6980,914882560,3.9441,old_baseline_4e_top1
6990,916193280,3.8725,old_baseline_4e_top1
7000,917504000,3.9031,old_baseline_4e_top1
7010,918814720,3.9625,old_baseline_4e_top1
7020,920125440,3.9117,old_baseline_4e_top1
7030,921436160,3.9223,old_baseline_4e_top1
7040,922746880,3.9074,old_baseline_4e_top1
7050,924057600,3.998,old_baseline_4e_top1
7060,925368320,3.8933,old_baseline_4e_top1
7070,926679040,3.9788,old_baseline_4e_top1
7080,927989760,3.9657,old_baseline_4e_top1
7090,929300480,4.0246,old_baseline_4e_top1
7100,930611200,3.9175,old_baseline_4e_top1
7110,931921920,3.8395,old_baseline_4e_top1
7120,933232640,3.8962,old_baseline_4e_top1
7130,934543360,4.032,old_baseline_4e_top1
7140,935854080,3.9445,old_baseline_4e_top1
7150,937164800,3.8923,old_baseline_4e_top1
7160,938475520,3.8431,old_baseline_4e_top1
7170,939786240,3.9735,old_baseline_4e_top1
7180,941096960,3.9381,old_baseline_4e_top1
7190,942407680,3.9292,old_baseline_4e_top1
7200,943718400,3.9205,old_baseline_4e_top1
7210,945029120,3.8989,old_baseline_4e_top1
7220,946339840,3.9359,old_baseline_4e_top1
7230,947650560,3.9126,old_baseline_4e_top1
7240,948961280,3.979,old_baseline_4e_top1
7250,950272000,3.9295,old_baseline_4e_top1
7260,951582720,3.9153,old_baseline_4e_top1
7270,952893440,3.9168,old_baseline_4e_top1
7280,954204160,3.9378,old_baseline_4e_top1
7290,955514880,3.911,old_baseline_4e_top1
7300,956825600,3.9318,old_baseline_4e_top1
7310,958136320,3.9744,old_baseline_4e_top1
7320,959447040,3.9567,old_baseline_4e_top1
7330,960757760,3.9561,old_baseline_4e_top1
7340,962068480,3.8721,old_baseline_4e_top1
7350,963379200,3.9835,old_baseline_4e_top1
7360,964689920,3.9087,old_baseline_4e_top1
7370,966000640,3.914,old_baseline_4e_top1
7380,967311360,3.9797,old_baseline_4e_top1
7390,968622080,3.9281,old_baseline_4e_top1
7400,969932800,3.9417,old_baseline_4e_top1
7410,971243520,3.8921,old_baseline_4e_top1
7420,972554240,3.8786,old_baseline_4e_top1
7430,973864960,3.9184,old_baseline_4e_top1
7440,975175680,3.8846,old_baseline_4e_top1
7450,976486400,3.8417,old_baseline_4e_top1
7460,977797120,3.9058,old_baseline_4e_top1
7470,979107840,3.8693,old_baseline_4e_top1
7480,980418560,3.9323,old_baseline_4e_top1
7490,981729280,3.9008,old_baseline_4e_top1
7500,983040000,3.951,old_baseline_4e_top1
7510,984350720,3.8849,old_baseline_4e_top1
7520,985661440,3.9441,old_baseline_4e_top1
7530,986972160,3.8832,old_baseline_4e_top1
7540,988282880,3.9133,old_baseline_4e_top1
7550,989593600,3.9283,old_baseline_4e_top1
7560,990904320,3.822,old_baseline_4e_top1
7570,992215040,3.8788,old_baseline_4e_top1
7580,993525760,3.9302,old_baseline_4e_top1
7590,994836480,3.8985,old_baseline_4e_top1
7600,996147200,3.9233,old_baseline_4e_top1
7610,997457920,3.8881,old_baseline_4e_top1
7620,998768640,3.8179,old_baseline_4e_top1
7630,1000079360,3.9779,old_baseline_4e_top1
7640,1001390080,3.8883,old_baseline_4e_top1
7650,1002700800,3.8637,old_baseline_4e_top1
7660,1004011520,3.8784,old_baseline_4e_top1
7670,1005322240,3.9354,old_baseline_4e_top1
7680,1006632960,3.9368,old_baseline_4e_top1
7690,1007943680,3.9675,old_baseline_4e_top1
7700,1009254400,3.9265,old_baseline_4e_top1
7710,1010565120,3.8962,old_baseline_4e_top1
7720,1011875840,3.9019,old_baseline_4e_top1
7730,1013186560,3.8282,old_baseline_4e_top1
7740,1014497280,3.8997,old_baseline_4e_top1
7750,1015808000,3.7854,old_baseline_4e_top1
7760,1017118720,3.9773,old_baseline_4e_top1
7770,1018429440,3.8783,old_baseline_4e_top1
7780,1019740160,3.8249,old_baseline_4e_top1
7790,1021050880,3.8233,old_baseline_4e_top1
7800,1022361600,3.9098,old_baseline_4e_top1
7810,1023672320,3.9218,old_baseline_4e_top1
7820,1024983040,3.8627,old_baseline_4e_top1
7830,1026293760,3.8633,old_baseline_4e_top1
7840,1027604480,3.8874,old_baseline_4e_top1
7850,1028915200,3.8562,old_baseline_4e_top1
7860,1030225920,3.9387,old_baseline_4e_top1
7870,1031536640,3.8623,old_baseline_4e_top1
7880,1032847360,3.8483,old_baseline_4e_top1
7890,1034158080,3.9422,old_baseline_4e_top1
7900,1035468800,3.896,old_baseline_4e_top1
7910,1036779520,3.8702,old_baseline_4e_top1
7920,1038090240,3.9365,old_baseline_4e_top1
7930,1039400960,3.907,old_baseline_4e_top1
7940,1040711680,3.945,old_baseline_4e_top1
7950,1042022400,3.8309,old_baseline_4e_top1
7960,1043333120,3.8673,old_baseline_4e_top1
7970,1044643840,3.8627,old_baseline_4e_top1
7980,1045954560,3.8657,old_baseline_4e_top1
7990,1047265280,3.8858,old_baseline_4e_top1
8000,1048576000,3.8359,old_baseline_4e_top1
8010,1049886720,3.8183,old_baseline_4e_top1
8020,1051197440,3.9222,old_baseline_4e_top1
8030,1052508160,3.8485,old_baseline_4e_top1
8040,1053818880,3.9104,old_baseline_4e_top1
8050,1055129600,3.861,old_baseline_4e_top1
8060,1056440320,3.8528,old_baseline_4e_top1
8070,1057751040,3.7874,old_baseline_4e_top1
8080,1059061760,3.8953,old_baseline_4e_top1
8090,1060372480,3.8961,old_baseline_4e_top1
8100,1061683200,3.9042,old_baseline_4e_top1
8110,1062993920,3.8737,old_baseline_4e_top1
8120,1064304640,3.9075,old_baseline_4e_top1
8130,1065615360,3.8351,old_baseline_4e_top1
8140,1066926080,3.8572,old_baseline_4e_top1
8150,1068236800,3.8747,old_baseline_4e_top1
8160,1069547520,3.8628,old_baseline_4e_top1
8170,1070858240,3.8548,old_baseline_4e_top1
8180,1072168960,3.9184,old_baseline_4e_top1
8190,1073479680,3.8525,old_baseline_4e_top1
8200,1074790400,3.8129,old_baseline_4e_top1
8210,1076101120,3.8462,old_baseline_4e_top1
8220,1077411840,3.8714,old_baseline_4e_top1
8230,1078722560,3.8339,old_baseline_4e_top1
8240,1080033280,3.885,old_baseline_4e_top1
8250,1081344000,3.8386,old_baseline_4e_top1
8260,1082654720,3.8879,old_baseline_4e_top1
8270,1083965440,3.8327,old_baseline_4e_top1
8280,1085276160,3.8593,old_baseline_4e_top1
8290,1086586880,3.9,old_baseline_4e_top1
8300,1087897600,3.8409,old_baseline_4e_top1
8310,1089208320,3.873,old_baseline_4e_top1
8320,1090519040,3.8411,old_baseline_4e_top1
8330,1091829760,3.8715,old_baseline_4e_top1
8340,1093140480,3.7983,old_baseline_4e_top1
8350,1094451200,3.8858,old_baseline_4e_top1
8360,1095761920,3.8466,old_baseline_4e_top1
8370,1097072640,3.8148,old_baseline_4e_top1
8380,1098383360,3.8579,old_baseline_4e_top1
8390,1099694080,3.8592,old_baseline_4e_top1
8400,1101004800,3.8628,old_baseline_4e_top1
8410,1102315520,3.8936,old_baseline_4e_top1
8420,1103626240,3.8478,old_baseline_4e_top1
8430,1104936960,3.809,old_baseline_4e_top1
8440,1106247680,3.8666,old_baseline_4e_top1
8450,1107558400,3.8521,old_baseline_4e_top1
8460,1108869120,3.7766,old_baseline_4e_top1
8470,1110179840,3.9274,old_baseline_4e_top1
8480,1111490560,3.8208,old_baseline_4e_top1
8490,1112801280,3.9092,old_baseline_4e_top1
8500,1114112000,3.9142,old_baseline_4e_top1
8510,1115422720,3.8642,old_baseline_4e_top1
8520,1116733440,3.8091,old_baseline_4e_top1
8530,1118044160,3.7227,old_baseline_4e_top1
8540,1119354880,3.9015,old_baseline_4e_top1
8550,1120665600,3.8692,old_baseline_4e_top1
8560,1121976320,3.7643,old_baseline_4e_top1
8570,1123287040,3.8264,old_baseline_4e_top1
8580,1124597760,3.8202,old_baseline_4e_top1
8590,1125908480,3.8632,old_baseline_4e_top1
8600,1127219200,3.8342,old_baseline_4e_top1
8610,1128529920,3.8826,old_baseline_4e_top1
8620,1129840640,3.8201,old_baseline_4e_top1
8630,1131151360,3.8248,old_baseline_4e_top1
8640,1132462080,3.8263,old_baseline_4e_top1
8650,1133772800,3.865,old_baseline_4e_top1
8660,1135083520,3.8545,old_baseline_4e_top1
8670,1136394240,3.8117,old_baseline_4e_top1
8680,1137704960,3.9341,old_baseline_4e_top1
8690,1139015680,3.8463,old_baseline_4e_top1
8700,1140326400,3.8028,old_baseline_4e_top1
8710,1141637120,3.8619,old_baseline_4e_top1
8720,1142947840,3.8047,old_baseline_4e_top1
8730,1144258560,3.8013,old_baseline_4e_top1
8740,1145569280,3.8298,old_baseline_4e_top1
8750,1146880000,3.7853,old_baseline_4e_top1
8760,1148190720,3.9318,old_baseline_4e_top1
8770,1149501440,3.8375,old_baseline_4e_top1
8780,1150812160,3.8785,old_baseline_4e_top1
8790,1152122880,3.8499,old_baseline_4e_top1
8800,1153433600,3.8889,old_baseline_4e_top1
8810,1154744320,3.7934,old_baseline_4e_top1
8820,1156055040,3.7684,old_baseline_4e_top1
8830,1157365760,3.8024,old_baseline_4e_top1
8840,1158676480,3.9092,old_baseline_4e_top1
8850,1159987200,3.8515,old_baseline_4e_top1
8860,1161297920,3.8385,old_baseline_4e_top1
8870,1162608640,3.9182,old_baseline_4e_top1
8880,1163919360,3.7659,old_baseline_4e_top1
8890,1165230080,3.7753,old_baseline_4e_top1
8900,1166540800,3.8095,old_baseline_4e_top1
8910,1167851520,3.8188,old_baseline_4e_top1
8920,1169162240,3.9011,old_baseline_4e_top1
8930,1170472960,3.8281,old_baseline_4e_top1
8940,1171783680,3.8383,old_baseline_4e_top1
8950,1173094400,3.7875,old_baseline_4e_top1
8960,1174405120,3.7702,old_baseline_4e_top1
8970,1175715840,3.8954,old_baseline_4e_top1
8980,1177026560,3.8405,old_baseline_4e_top1
8990,1178337280,3.7117,old_baseline_4e_top1
9000,1179648000,3.7872,old_baseline_4e_top1
9010,1180958720,3.7628,old_baseline_4e_top1
9020,1182269440,3.8116,old_baseline_4e_top1
9030,1183580160,3.733,old_baseline_4e_top1
9040,1184890880,3.7202,old_baseline_4e_top1
9050,1186201600,3.796,old_baseline_4e_top1
9060,1187512320,3.7961,old_baseline_4e_top1
9070,1188823040,3.6765,old_baseline_4e_top1
9080,1190133760,3.7815,old_baseline_4e_top1
9090,1191444480,3.8377,old_baseline_4e_top1
9100,1192755200,3.8149,old_baseline_4e_top1
9110,1194065920,3.7416,old_baseline_4e_top1
9120,1195376640,3.7838,old_baseline_4e_top1
9130,1196687360,3.7905,old_baseline_4e_top1
9140,1197998080,3.7741,old_baseline_4e_top1
9150,1199308800,3.7814,old_baseline_4e_top1
9160,1200619520,3.8406,old_baseline_4e_top1
9170,1201930240,3.8204,old_baseline_4e_top1
9180,1203240960,3.8259,old_baseline_4e_top1
9190,1204551680,3.7861,old_baseline_4e_top1
9200,1205862400,3.8154,old_baseline_4e_top1
9210,1207173120,3.8386,old_baseline_4e_top1
9220,1208483840,3.7641,old_baseline_4e_top1
9230,1209794560,3.7973,old_baseline_4e_top1
9240,1211105280,3.802,old_baseline_4e_top1
9250,1212416000,3.7423,old_baseline_4e_top1
9260,1213726720,3.8377,old_baseline_4e_top1
9270,1215037440,3.7902,old_baseline_4e_top1
9280,1216348160,3.7935,old_baseline_4e_top1
9290,1217658880,3.7438,old_baseline_4e_top1
9300,1218969600,3.7926,old_baseline_4e_top1
9310,1220280320,3.799,old_baseline_4e_top1
9320,1221591040,3.7345,old_baseline_4e_top1
9330,1222901760,3.767,old_baseline_4e_top1
9340,1224212480,3.7394,old_baseline_4e_top1
9350,1225523200,3.7993,old_baseline_4e_top1
9360,1226833920,3.8486,old_baseline_4e_top1
9370,1228144640,3.8464,old_baseline_4e_top1
9380,1229455360,3.8257,old_baseline_4e_top1
9390,1230766080,3.8197,old_baseline_4e_top1
9400,1232076800,3.794,old_baseline_4e_top1
9410,1233387520,3.8376,old_baseline_4e_top1
9420,1234698240,3.8254,old_baseline_4e_top1
9430,1236008960,3.817,old_baseline_4e_top1
9440,1237319680,3.8263,old_baseline_4e_top1
9450,1238630400,3.8264,old_baseline_4e_top1
9460,1239941120,3.8327,old_baseline_4e_top1
9470,1241251840,3.7822,old_baseline_4e_top1
9480,1242562560,3.8263,old_baseline_4e_top1
9490,1243873280,3.8639,old_baseline_4e_top1
9500,1245184000,3.7736,old_baseline_4e_top1
9510,1246494720,3.8182,old_baseline_4e_top1
9520,1247805440,3.8092,old_baseline_4e_top1
9530,1249116160,3.711,old_baseline_4e_top1
9540,1250426880,3.8206,old_baseline_4e_top1
9550,1251737600,3.7924,old_baseline_4e_top1
9560,1253048320,3.774,old_baseline_4e_top1
9570,1254359040,3.8324,old_baseline_4e_top1
9580,1255669760,3.8133,old_baseline_4e_top1
9590,1256980480,3.8277,old_baseline_4e_top1
9600,1258291200,3.7856,old_baseline_4e_top1
9610,1259601920,3.7651,old_baseline_4e_top1
9620,1260912640,3.7904,old_baseline_4e_top1
9630,1262223360,3.8067,old_baseline_4e_top1
9640,1263534080,3.7181,old_baseline_4e_top1
9650,1264844800,3.7514,old_baseline_4e_top1
9660,1266155520,3.8176,old_baseline_4e_top1
9670,1267466240,3.7742,old_baseline_4e_top1
9680,1268776960,3.7016,old_baseline_4e_top1
9690,1270087680,3.7039,old_baseline_4e_top1
9700,1271398400,3.7957,old_baseline_4e_top1
9710,1272709120,3.8715,old_baseline_4e_top1
9720,1274019840,3.8403,old_baseline_4e_top1
9730,1275330560,3.7115,old_baseline_4e_top1
9740,1276641280,3.7983,old_baseline_4e_top1
9750,1277952000,3.8102,old_baseline_4e_top1
9760,1279262720,3.8161,old_baseline_4e_top1
9770,1280573440,3.7526,old_baseline_4e_top1
9780,1281884160,3.8034,old_baseline_4e_top1
9790,1283194880,3.742,old_baseline_4e_top1
9800,1284505600,3.8123,old_baseline_4e_top1
9810,1285816320,3.7432,old_baseline_4e_top1
9820,1287127040,3.7999,old_baseline_4e_top1
9830,1288437760,3.7969,old_baseline_4e_top1
9840,1289748480,3.7355,old_baseline_4e_top1
9850,1291059200,3.7153,old_baseline_4e_top1
9860,1292369920,3.8226,old_baseline_4e_top1
9870,1293680640,3.7113,old_baseline_4e_top1
9880,1294991360,3.7286,old_baseline_4e_top1
9890,1296302080,3.7428,old_baseline_4e_top1
9900,1297612800,3.7521,old_baseline_4e_top1
9910,1298923520,3.7647,old_baseline_4e_top1
9920,1300234240,3.731,old_baseline_4e_top1
9930,1301544960,3.8883,old_baseline_4e_top1
9940,1302855680,3.7265,old_baseline_4e_top1
9950,1304166400,3.8171,old_baseline_4e_top1
9960,1305477120,3.7875,old_baseline_4e_top1
9970,1306787840,3.7357,old_baseline_4e_top1
9980,1308098560,3.7548,old_baseline_4e_top1
9990,1309409280,3.7433,old_baseline_4e_top1
10000,1310720000,3.7728,old_baseline_4e_top1
10010,1312030720,3.6807,old_baseline_4e_top1
10020,1313341440,3.7764,old_baseline_4e_top1
10030,1314652160,3.6984,old_baseline_4e_top1
10040,1315962880,3.8092,old_baseline_4e_top1
10050,1317273600,3.7274,old_baseline_4e_top1
10060,1318584320,3.734,old_baseline_4e_top1
10070,1319895040,3.727,old_baseline_4e_top1
10080,1321205760,3.7114,old_baseline_4e_top1
10090,1322516480,3.7525,old_baseline_4e_top1
10100,1323827200,3.7569,old_baseline_4e_top1
10110,1325137920,3.7567,old_baseline_4e_top1
10120,1326448640,3.8228,old_baseline_4e_top1
10130,1327759360,3.7543,old_baseline_4e_top1
10140,1329070080,3.7808,old_baseline_4e_top1
10150,1330380800,3.741,old_baseline_4e_top1
10160,1331691520,3.7321,old_baseline_4e_top1
10170,1333002240,3.8183,old_baseline_4e_top1
10180,1334312960,3.7147,old_baseline_4e_top1
10190,1335623680,3.7167,old_baseline_4e_top1
10200,1336934400,3.813,old_baseline_4e_top1
10210,1338245120,3.7654,old_baseline_4e_top1
10220,1339555840,3.7494,old_baseline_4e_top1
10230,1340866560,3.769,old_baseline_4e_top1
10240,1342177280,3.7371,old_baseline_4e_top1
10250,1343488000,3.8573,old_baseline_4e_top1
10260,1344798720,3.7111,old_baseline_4e_top1
10270,1346109440,3.7987,old_baseline_4e_top1
10280,1347420160,3.6721,old_baseline_4e_top1
10290,1348730880,3.6869,old_baseline_4e_top1
10300,1350041600,3.8067,old_baseline_4e_top1
10310,1351352320,3.7185,old_baseline_4e_top1
10320,1352663040,3.6337,old_baseline_4e_top1
10330,1353973760,3.6896,old_baseline_4e_top1
10340,1355284480,3.7681,old_baseline_4e_top1
10350,1356595200,3.7615,old_baseline_4e_top1
10360,1357905920,3.7866,old_baseline_4e_top1
10370,1359216640,3.8716,old_baseline_4e_top1
10380,1360527360,3.8304,old_baseline_4e_top1
10390,1361838080,3.755,old_baseline_4e_top1
10400,1363148800,3.7554,old_baseline_4e_top1
10410,1364459520,3.7033,old_baseline_4e_top1
10420,1365770240,3.8057,old_baseline_4e_top1
10430,1367080960,3.7539,old_baseline_4e_top1
10440,1368391680,3.7827,old_baseline_4e_top1
10450,1369702400,3.802,old_baseline_4e_top1
10460,1371013120,3.7121,old_baseline_4e_top1
