benchmark,task,method,samples,exact_accuracy,avg_rouge_l,avg_score,avg_prompt_tokens,token_ratio_vs_full_raw,avg_seconds,speedup_vs_full_raw
ruler_8192,fwe,recent_plus_span_top2_b1_a0,1,1,0.125,1.0,1582,0.1997222572907461,4.100225628819317,1.5351618359124295
ruler_8192,fwe,recent_plus_span_top3_b0_a0,1,1,0.125,1.0,1582,0.1997222572907461,4.0987388589419425,1.535718698023698
ruler_8192,niah_multikey_1,full_raw,1,1,0.052631578947368425,1.0,7534,1.0,6.127548533026129,1.0
ruler_8192,niah_multikey_1,recent_plus_full_old_raw,1,1,0.052631578947368425,1.0,7542,1.0010618529333688,6.1194038591347635,1.0013309587140924
ruler_8192,niah_multikey_1,recent_plus_kv_safe_rule_v0,1,0,0.0,0.0,2615,0.3470931775949031,4.437275325879455,1.3809259248098757
ruler_8192,niah_multikey_1,recent_plus_prefix_to_farthest_top2,1,0,0.0,0.0,4679,0.6210512344040351,5.120970872230828,1.1965599269961888
ruler_8192,niah_multikey_1,recent_plus_prefix_to_farthest_top3,1,1,0.052631578947368425,1.0,7597,1.0083620918502787,6.1484967879951,0.9965929469118578
ruler_8192,niah_multikey_1,recent_plus_retrieval_raw_k2,1,1,0.05882352941176471,1.0,3757,0.4986726838332891,4.782341534737498,1.281286267096871
ruler_8192,niah_multikey_1,recent_plus_retrieval_raw_k3,1,1,0.06060606060606061,1.0,4610,0.6118927528537298,5.093660186044872,1.202975524322138
ruler_8192,niah_multikey_1,recent_plus_span_top2_b0_a0,1,0,0.0,0.0,2615,0.3470931775949031,4.428157597780228,1.383769298567373
ruler_8192,niah_multikey_1,recent_plus_span_top2_b1_a0,1,0,0.0,0.0,3647,0.4840722059994691,4.772547867149115,1.283915573734502
ruler_8192,niah_multikey_1,recent_plus_span_top3_b0_a0,1,1,0.05405405405405406,1.0,3469,0.4604459782320149,4.702099678106606,1.3031515604734072
ruler_8192,niah_multiquery,full_raw,1,1,0.18181818181818182,1.0,7561,1.0,6.157545032445341,1.0
ruler_8192,niah_multiquery,recent_plus_full_old_raw,1,1,0.18181818181818182,1.0,7569,1.0010580611030286,6.155057185329497,1.0004041956136125
ruler_8192,niah_multiquery,recent_plus_kv_safe_rule_v0,1,1,0.18181818181818182,1.0,5737,0.7587620685094564,5.474497719202191,1.1247689465368327
ruler_8192,niah_multiquery,recent_plus_prefix_to_farthest_top2,1,1,0.18181818181818182,1.0,5737,0.7587620685094564,5.472845070064068,1.1251085959159552
ruler_8192,niah_multiquery,recent_plus_prefix_to_farthest_top3,1,1,0.18181818181818182,1.0,5737,0.7587620685094564,5.485590070020407,1.1224945637293007
ruler_8192,niah_multiquery,recent_plus_retrieval_raw_k2,1,1,0.18181818181818182,1.0,3771,0.4987435524401534,4.805987361818552,1.2812237255062962
ruler_8192,niah_multiquery,recent_plus_retrieval_raw_k3,1,1,0.18181818181818182,1.0,4802,0.6351011770929771,5.159476418048143,1.1934437786954306
ruler_8192,niah_multiquery,recent_plus_span_top2_b0_a0,1,1,0.18181818181818182,1.0,2642,0.34942467927522813,4.445421742275357,1.3851430504080016
