benchmark,task,method,samples,exact_accuracy,avg_rouge_l,avg_score,avg_prompt_tokens,token_ratio_vs_full_raw,avg_seconds,speedup_vs_full_raw
ruler_4096,niah_multivalue,router_safe,1,1,0.16666666666666669,1.0,2613,0.6810007818608288,4.415942077059299,1.0852609344382633
ruler_4096,niah_single_1,full_raw,1,1,0.05555555555555556,1.0,3675,1.0,4.713189848233014,1.0
ruler_4096,niah_single_1,recent_plus_retrieval_raw_k2,1,1,0.06451612903225806,1.0,2858,0.7776870748299319,4.452913621906191,1.0584507691877043
ruler_4096,niah_single_1,recent_plus_span_top3_b0_a0,1,1,0.05714285714285715,1.0,2611,0.7104761904761905,4.399446295108646,1.0713143273218704
ruler_4096,niah_single_1,recent_plus_summary1_4,1,1,0.05128205128205127,1.0,870,0.23673469387755103,3.8347834441810846,1.2290628445746596
ruler_4096,niah_single_1,router_safe,1,1,0.05714285714285715,1.0,2611,0.7104761904761905,4.408493710216135,1.0691157021072264
ruler_4096,niah_single_2,full_raw,1,1,0.05405405405405406,1.0,3779,1.0,4.782953371759504,1.0
ruler_4096,niah_single_2,recent_plus_retrieval_raw_k2,1,1,0.05,1.0,3037,0.803651759724795,4.5253671878017485,1.0569205046282402
ruler_4096,niah_single_2,recent_plus_span_top3_b0_a0,1,1,0.05,1.0,3649,0.9655993649113522,4.74249996105209,1.0085299759704036
ruler_4096,niah_single_2,recent_plus_summary1_4,1,0,0.0,0.0,1363,0.36067742789097645,4.006783093791455,1.1937140743083228
ruler_4096,niah_single_2,router_safe,1,1,0.05,1.0,3649,0.9655993649113522,4.74301176564768,1.008421148435918
ruler_4096,vt,full_raw,1,1,0.0625,1.0,3855,1.0,4.850593288894743,1.0
ruler_4096,vt,recent_plus_retrieval_raw_k2,1,1,0.07692307692307693,1.0,2960,0.767833981841764,4.538559219799936,1.0687517897163323
