step,loss,tokens,model
9730,3.7798,1275330560,new_svroute_fullinput_4e_top1
9740,3.8253,1276641280,new_svroute_fullinput_4e_top1
9750,3.842,1277952000,new_svroute_fullinput_4e_top1
9760,3.7714,1279262720,new_svroute_fullinput_4e_top1
9770,3.7939,1280573440,new_svroute_fullinput_4e_top1
9780,3.8047,1281884160,new_svroute_fullinput_4e_top1
9790,3.8384,1283194880,new_svroute_fullinput_4e_top1
9800,3.8636,1284505600,new_svroute_fullinput_4e_top1
9810,3.8276,1285816320,new_svroute_fullinput_4e_top1
9820,3.8201,1287127040,new_svroute_fullinput_4e_top1
9830,3.8347,1288437760,new_svroute_fullinput_4e_top1
9840,3.759,1289748480,new_svroute_fullinput_4e_top1
9850,3.7683,1291059200,new_svroute_fullinput_4e_top1
9860,3.8337,1292369920,new_svroute_fullinput_4e_top1
9870,3.7853,1293680640,new_svroute_fullinput_4e_top1
9880,3.8018,1294991360,new_svroute_fullinput_4e_top1
9890,3.7954,1296302080,new_svroute_fullinput_4e_top1
9900,3.7975,1297612800,new_svroute_fullinput_4e_top1
9910,3.8047,1298923520,new_svroute_fullinput_4e_top1
9920,3.8336,1300234240,new_svroute_fullinput_4e_top1
9930,3.871,1301544960,new_svroute_fullinput_4e_top1
9940,3.7691,1302855680,new_svroute_fullinput_4e_top1
9950,3.8571,1304166400,new_svroute_fullinput_4e_top1
9960,3.7815,1305477120,new_svroute_fullinput_4e_top1
9970,3.7626,1306787840,new_svroute_fullinput_4e_top1
9980,3.8018,1308098560,new_svroute_fullinput_4e_top1
9990,3.7518,1309409280,new_svroute_fullinput_4e_top1
10000,3.8013,1310720000,new_svroute_fullinput_4e_top1
10010,3.7439,1312030720,new_svroute_fullinput_4e_top1
10020,3.8291,1313341440,new_svroute_fullinput_4e_top1
10030,3.7733,1314652160,new_svroute_fullinput_4e_top1
10040,3.8131,1315962880,new_svroute_fullinput_4e_top1
10050,3.7909,1317273600,new_svroute_fullinput_4e_top1
10060,3.7867,1318584320,new_svroute_fullinput_4e_top1
10070,3.8159,1319895040,new_svroute_fullinput_4e_top1
10080,3.7646,1321205760,new_svroute_fullinput_4e_top1
10090,3.792,1322516480,new_svroute_fullinput_4e_top1
10100,3.7801,1323827200,new_svroute_fullinput_4e_top1
10110,3.7941,1325137920,new_svroute_fullinput_4e_top1
10120,3.806,1326448640,new_svroute_fullinput_4e_top1
10130,3.7717,1327759360,new_svroute_fullinput_4e_top1
10140,3.8166,1329070080,new_svroute_fullinput_4e_top1
10150,3.7733,1330380800,new_svroute_fullinput_4e_top1
10160,3.7821,1331691520,new_svroute_fullinput_4e_top1
10170,3.8143,1333002240,new_svroute_fullinput_4e_top1
10180,3.7604,1334312960,new_svroute_fullinput_4e_top1
10190,3.7929,1335623680,new_svroute_fullinput_4e_top1
10200,3.8074,1336934400,new_svroute_fullinput_4e_top1
10210,3.7738,1338245120,new_svroute_fullinput_4e_top1
10220,3.7695,1339555840,new_svroute_fullinput_4e_top1
10230,3.817,1340866560,new_svroute_fullinput_4e_top1
10240,3.7464,1342177280,new_svroute_fullinput_4e_top1
10250,3.8373,1343488000,new_svroute_fullinput_4e_top1
10260,3.7458,1344798720,new_svroute_fullinput_4e_top1
10270,3.7734,1346109440,new_svroute_fullinput_4e_top1
10280,3.7495,1347420160,new_svroute_fullinput_4e_top1
10290,3.8277,1348730880,new_svroute_fullinput_4e_top1
10300,3.8109,1350041600,new_svroute_fullinput_4e_top1
10310,3.7501,1351352320,new_svroute_fullinput_4e_top1
10320,3.6999,1352663040,new_svroute_fullinput_4e_top1
10330,3.7496,1353973760,new_svroute_fullinput_4e_top1
10340,3.7527,1355284480,new_svroute_fullinput_4e_top1
10350,3.8112,1356595200,new_svroute_fullinput_4e_top1
10360,3.791,1357905920,new_svroute_fullinput_4e_top1
10370,3.8613,1359216640,new_svroute_fullinput_4e_top1
10380,3.8273,1360527360,new_svroute_fullinput_4e_top1
10390,3.8392,1361838080,new_svroute_fullinput_4e_top1
10400,3.7767,1363148800,new_svroute_fullinput_4e_top1
10410,3.7757,1364459520,new_svroute_fullinput_4e_top1
10420,3.8144,1365770240,new_svroute_fullinput_4e_top1
10430,3.7736,1367080960,new_svroute_fullinput_4e_top1
10440,3.7645,1368391680,new_svroute_fullinput_4e_top1
10450,3.8059,1369702400,new_svroute_fullinput_4e_top1
10460,3.7734,1371013120,new_svroute_fullinput_4e_top1
10470,3.777,1372323840,new_svroute_fullinput_4e_top1
10480,3.7687,1373634560,new_svroute_fullinput_4e_top1
10490,3.8165,1374945280,new_svroute_fullinput_4e_top1
10500,3.8443,1376256000,new_svroute_fullinput_4e_top1
10510,3.7765,1377566720,new_svroute_fullinput_4e_top1
10520,3.792,1378877440,new_svroute_fullinput_4e_top1
10530,3.7473,1380188160,new_svroute_fullinput_4e_top1
10540,3.7796,1381498880,new_svroute_fullinput_4e_top1
10550,3.7924,1382809600,new_svroute_fullinput_4e_top1
10560,3.7566,1384120320,new_svroute_fullinput_4e_top1
10570,3.8342,1385431040,new_svroute_fullinput_4e_top1
10580,3.7963,1386741760,new_svroute_fullinput_4e_top1
10590,3.7921,1388052480,new_svroute_fullinput_4e_top1
10600,3.7848,1389363200,new_svroute_fullinput_4e_top1
10610,3.7402,1390673920,new_svroute_fullinput_4e_top1
10620,3.7362,1391984640,new_svroute_fullinput_4e_top1
10630,3.7911,1393295360,new_svroute_fullinput_4e_top1
10640,3.7258,1394606080,new_svroute_fullinput_4e_top1
10650,3.7453,1395916800,new_svroute_fullinput_4e_top1
10660,3.8152,1397227520,new_svroute_fullinput_4e_top1
10670,3.7531,1398538240,new_svroute_fullinput_4e_top1
10680,3.7846,1399848960,new_svroute_fullinput_4e_top1
10690,3.7752,1401159680,new_svroute_fullinput_4e_top1
10700,3.7548,1402470400,new_svroute_fullinput_4e_top1
10710,3.7618,1403781120,new_svroute_fullinput_4e_top1
10720,3.7134,1405091840,new_svroute_fullinput_4e_top1
10730,3.7227,1406402560,new_svroute_fullinput_4e_top1
10740,3.8095,1407713280,new_svroute_fullinput_4e_top1
10750,3.7548,1409024000,new_svroute_fullinput_4e_top1
10760,3.8561,1410334720,new_svroute_fullinput_4e_top1
10770,3.7774,1411645440,new_svroute_fullinput_4e_top1
10780,3.7075,1412956160,new_svroute_fullinput_4e_top1
10790,3.7085,1414266880,new_svroute_fullinput_4e_top1
10800,3.7357,1415577600,new_svroute_fullinput_4e_top1
10810,3.802,1416888320,new_svroute_fullinput_4e_top1
10820,3.7846,1418199040,new_svroute_fullinput_4e_top1
10830,3.7597,1419509760,new_svroute_fullinput_4e_top1
10840,3.8294,1420820480,new_svroute_fullinput_4e_top1
10850,3.7096,1422131200,new_svroute_fullinput_4e_top1
10860,3.7559,1423441920,new_svroute_fullinput_4e_top1
10870,3.7548,1424752640,new_svroute_fullinput_4e_top1
10880,3.7465,1426063360,new_svroute_fullinput_4e_top1
10890,3.7689,1427374080,new_svroute_fullinput_4e_top1
10900,3.7822,1428684800,new_svroute_fullinput_4e_top1
10910,3.8305,1429995520,new_svroute_fullinput_4e_top1
10920,3.7462,1431306240,new_svroute_fullinput_4e_top1
10930,3.8067,1432616960,new_svroute_fullinput_4e_top1
10940,3.7664,1433927680,new_svroute_fullinput_4e_top1
10950,3.8066,1435238400,new_svroute_fullinput_4e_top1
10960,3.7641,1436549120,new_svroute_fullinput_4e_top1
10970,3.7984,1437859840,new_svroute_fullinput_4e_top1
10980,3.7443,1439170560,new_svroute_fullinput_4e_top1
10990,3.7716,1440481280,new_svroute_fullinput_4e_top1
11000,3.6942,1441792000,new_svroute_fullinput_4e_top1
11010,3.759,1443102720,new_svroute_fullinput_4e_top1
11020,3.8044,1444413440,new_svroute_fullinput_4e_top1
11030,3.7728,1445724160,new_svroute_fullinput_4e_top1
11040,3.7623,1447034880,new_svroute_fullinput_4e_top1
11050,3.7366,1448345600,new_svroute_fullinput_4e_top1
11060,3.7695,1449656320,new_svroute_fullinput_4e_top1
11070,3.8086,1450967040,new_svroute_fullinput_4e_top1
11080,3.7118,1452277760,new_svroute_fullinput_4e_top1
11090,3.752,1453588480,new_svroute_fullinput_4e_top1
11100,3.7821,1454899200,new_svroute_fullinput_4e_top1
11110,3.789,1456209920,new_svroute_fullinput_4e_top1
11120,3.7283,1457520640,new_svroute_fullinput_4e_top1
11130,3.7759,1458831360,new_svroute_fullinput_4e_top1
11140,3.7103,1460142080,new_svroute_fullinput_4e_top1
11150,3.8156,1461452800,new_svroute_fullinput_4e_top1
11160,3.7757,1462763520,new_svroute_fullinput_4e_top1
11170,3.762,1464074240,new_svroute_fullinput_4e_top1
11180,3.7496,1465384960,new_svroute_fullinput_4e_top1
11190,3.7877,1466695680,new_svroute_fullinput_4e_top1
11200,3.7598,1468006400,new_svroute_fullinput_4e_top1
11210,3.7191,1469317120,new_svroute_fullinput_4e_top1
11220,3.7587,1470627840,new_svroute_fullinput_4e_top1
11230,3.7499,1471938560,new_svroute_fullinput_4e_top1
11240,3.7163,1473249280,new_svroute_fullinput_4e_top1
11250,3.7227,1474560000,new_svroute_fullinput_4e_top1
11260,3.7,1475870720,new_svroute_fullinput_4e_top1
11270,3.7901,1477181440,new_svroute_fullinput_4e_top1
11280,3.7287,1478492160,new_svroute_fullinput_4e_top1
11290,3.7493,1479802880,new_svroute_fullinput_4e_top1
11300,3.7501,1481113600,new_svroute_fullinput_4e_top1
11310,3.7209,1482424320,new_svroute_fullinput_4e_top1
11320,3.8245,1483735040,new_svroute_fullinput_4e_top1
11330,3.7614,1485045760,new_svroute_fullinput_4e_top1
11340,3.7334,1486356480,new_svroute_fullinput_4e_top1
11350,3.7356,1487667200,new_svroute_fullinput_4e_top1
11360,3.8208,1488977920,new_svroute_fullinput_4e_top1
11370,3.7588,1490288640,new_svroute_fullinput_4e_top1
11380,3.7984,1491599360,new_svroute_fullinput_4e_top1
11390,3.6966,1492910080,new_svroute_fullinput_4e_top1
11400,3.8179,1494220800,new_svroute_fullinput_4e_top1
11410,3.8061,1495531520,new_svroute_fullinput_4e_top1
11420,3.7714,1496842240,new_svroute_fullinput_4e_top1
11430,3.7879,1498152960,new_svroute_fullinput_4e_top1
11440,3.6856,1499463680,new_svroute_fullinput_4e_top1
11450,3.7675,1500774400,new_svroute_fullinput_4e_top1
11460,3.7375,1502085120,new_svroute_fullinput_4e_top1
11470,3.7129,1503395840,new_svroute_fullinput_4e_top1
11480,3.7173,1504706560,new_svroute_fullinput_4e_top1
11490,3.7081,1506017280,new_svroute_fullinput_4e_top1
11500,3.8007,1507328000,new_svroute_fullinput_4e_top1
11510,3.7221,1508638720,new_svroute_fullinput_4e_top1
11520,3.7008,1509949440,new_svroute_fullinput_4e_top1
11530,3.7343,1511260160,new_svroute_fullinput_4e_top1
11540,3.7439,1512570880,new_svroute_fullinput_4e_top1
11550,3.6904,1513881600,new_svroute_fullinput_4e_top1
11560,3.6581,1515192320,new_svroute_fullinput_4e_top1
11570,3.7499,1516503040,new_svroute_fullinput_4e_top1
11580,3.7533,1517813760,new_svroute_fullinput_4e_top1
11590,3.7478,1519124480,new_svroute_fullinput_4e_top1
11600,3.6867,1520435200,new_svroute_fullinput_4e_top1
11610,3.7539,1521745920,new_svroute_fullinput_4e_top1
11620,3.7275,1523056640,new_svroute_fullinput_4e_top1
11630,3.6584,1524367360,new_svroute_fullinput_4e_top1
11640,3.8014,1525678080,new_svroute_fullinput_4e_top1
11650,3.6845,1526988800,new_svroute_fullinput_4e_top1
11660,3.7685,1528299520,new_svroute_fullinput_4e_top1
11670,3.6669,1529610240,new_svroute_fullinput_4e_top1
11680,3.7532,1530920960,new_svroute_fullinput_4e_top1
11690,3.7025,1532231680,new_svroute_fullinput_4e_top1
11700,3.6763,1533542400,new_svroute_fullinput_4e_top1
11710,3.7305,1534853120,new_svroute_fullinput_4e_top1
11720,3.8073,1536163840,new_svroute_fullinput_4e_top1
11730,3.7479,1537474560,new_svroute_fullinput_4e_top1
11740,3.6957,1538785280,new_svroute_fullinput_4e_top1
11750,3.7194,1540096000,new_svroute_fullinput_4e_top1
11760,3.7114,1541406720,new_svroute_fullinput_4e_top1
11770,3.7772,1542717440,new_svroute_fullinput_4e_top1
11780,3.7548,1544028160,new_svroute_fullinput_4e_top1
11790,3.7457,1545338880,new_svroute_fullinput_4e_top1
11800,3.757,1546649600,new_svroute_fullinput_4e_top1
11810,3.7862,1547960320,new_svroute_fullinput_4e_top1
11820,3.7501,1549271040,new_svroute_fullinput_4e_top1
11830,3.7773,1550581760,new_svroute_fullinput_4e_top1
11840,3.7217,1551892480,new_svroute_fullinput_4e_top1
11850,3.7169,1553203200,new_svroute_fullinput_4e_top1
11860,3.7037,1554513920,new_svroute_fullinput_4e_top1
11870,3.7543,1555824640,new_svroute_fullinput_4e_top1
11880,3.7492,1557135360,new_svroute_fullinput_4e_top1
11890,3.7358,1558446080,new_svroute_fullinput_4e_top1
11900,3.6823,1559756800,new_svroute_fullinput_4e_top1
11910,3.6995,1561067520,new_svroute_fullinput_4e_top1
11920,3.7915,1562378240,new_svroute_fullinput_4e_top1
11930,3.7197,1563688960,new_svroute_fullinput_4e_top1
11940,3.701,1564999680,new_svroute_fullinput_4e_top1
11950,3.7678,1566310400,new_svroute_fullinput_4e_top1
11960,3.7631,1567621120,new_svroute_fullinput_4e_top1
11970,3.7214,1568931840,new_svroute_fullinput_4e_top1
11980,3.7538,1570242560,new_svroute_fullinput_4e_top1
11990,3.7052,1571553280,new_svroute_fullinput_4e_top1
12000,3.7327,1572864000,new_svroute_fullinput_4e_top1
12010,3.7798,1574174720,new_svroute_fullinput_4e_top1
12020,3.7854,1575485440,new_svroute_fullinput_4e_top1
12030,3.7119,1576796160,new_svroute_fullinput_4e_top1
12040,3.7135,1578106880,new_svroute_fullinput_4e_top1
12050,3.7416,1579417600,new_svroute_fullinput_4e_top1
12060,3.7691,1580728320,new_svroute_fullinput_4e_top1
12070,3.7158,1582039040,new_svroute_fullinput_4e_top1
12080,3.6851,1583349760,new_svroute_fullinput_4e_top1
12090,3.7612,1584660480,new_svroute_fullinput_4e_top1
12100,3.7717,1585971200,new_svroute_fullinput_4e_top1
12110,3.7146,1587281920,new_svroute_fullinput_4e_top1
12120,3.7201,1588592640,new_svroute_fullinput_4e_top1
12130,3.7295,1589903360,new_svroute_fullinput_4e_top1
12140,3.688,1591214080,new_svroute_fullinput_4e_top1
12150,3.7083,1592524800,new_svroute_fullinput_4e_top1
12160,3.7171,1593835520,new_svroute_fullinput_4e_top1
12170,3.7051,1595146240,new_svroute_fullinput_4e_top1
12180,3.7873,1596456960,new_svroute_fullinput_4e_top1
12190,3.7428,1597767680,new_svroute_fullinput_4e_top1
12200,3.7204,1599078400,new_svroute_fullinput_4e_top1
12210,3.7113,1600389120,new_svroute_fullinput_4e_top1
12220,3.7393,1601699840,new_svroute_fullinput_4e_top1
12230,3.7374,1603010560,new_svroute_fullinput_4e_top1
12240,3.7224,1604321280,new_svroute_fullinput_4e_top1
12250,3.739,1605632000,new_svroute_fullinput_4e_top1
12260,3.6601,1606942720,new_svroute_fullinput_4e_top1
12270,3.6905,1608253440,new_svroute_fullinput_4e_top1
12280,3.7261,1609564160,new_svroute_fullinput_4e_top1
12290,3.7386,1610874880,new_svroute_fullinput_4e_top1
12300,3.7367,1612185600,new_svroute_fullinput_4e_top1
12310,3.7016,1613496320,new_svroute_fullinput_4e_top1
12320,3.7415,1614807040,new_svroute_fullinput_4e_top1
12330,3.6747,1616117760,new_svroute_fullinput_4e_top1
12340,3.723,1617428480,new_svroute_fullinput_4e_top1
12350,3.7129,1618739200,new_svroute_fullinput_4e_top1
12360,3.7844,1620049920,new_svroute_fullinput_4e_top1
12370,3.7585,1621360640,new_svroute_fullinput_4e_top1
12380,3.6875,1622671360,new_svroute_fullinput_4e_top1
12390,3.7283,1623982080,new_svroute_fullinput_4e_top1
12400,3.6689,1625292800,new_svroute_fullinput_4e_top1
12410,3.7758,1626603520,new_svroute_fullinput_4e_top1
12420,3.6572,1627914240,new_svroute_fullinput_4e_top1
12430,3.7114,1629224960,new_svroute_fullinput_4e_top1
12440,3.6774,1630535680,new_svroute_fullinput_4e_top1
12450,3.6451,1631846400,new_svroute_fullinput_4e_top1
12460,3.6743,1633157120,new_svroute_fullinput_4e_top1
12470,3.7277,1634467840,new_svroute_fullinput_4e_top1
12480,3.7017,1635778560,new_svroute_fullinput_4e_top1
12490,3.7447,1637089280,new_svroute_fullinput_4e_top1
12500,3.6874,1638400000,new_svroute_fullinput_4e_top1
12510,3.7303,1639710720,new_svroute_fullinput_4e_top1
12520,3.6977,1641021440,new_svroute_fullinput_4e_top1
12530,3.6981,1642332160,new_svroute_fullinput_4e_top1
12540,3.6683,1643642880,new_svroute_fullinput_4e_top1
12550,3.6792,1644953600,new_svroute_fullinput_4e_top1
12560,3.6734,1646264320,new_svroute_fullinput_4e_top1
12570,3.7135,1647575040,new_svroute_fullinput_4e_top1
12580,3.7046,1648885760,new_svroute_fullinput_4e_top1
12590,3.6663,1650196480,new_svroute_fullinput_4e_top1
12600,3.6698,1651507200,new_svroute_fullinput_4e_top1
12610,3.658,1652817920,new_svroute_fullinput_4e_top1
12620,3.6964,1654128640,new_svroute_fullinput_4e_top1
12630,3.7315,1655439360,new_svroute_fullinput_4e_top1
12640,3.6684,1656750080,new_svroute_fullinput_4e_top1
12650,3.6955,1658060800,new_svroute_fullinput_4e_top1
12660,3.6595,1659371520,new_svroute_fullinput_4e_top1
12670,3.6946,1660682240,new_svroute_fullinput_4e_top1
12680,3.7469,1661992960,new_svroute_fullinput_4e_top1
12690,3.6844,1663303680,new_svroute_fullinput_4e_top1
12700,3.6916,1664614400,new_svroute_fullinput_4e_top1
12710,3.7199,1665925120,new_svroute_fullinput_4e_top1
12720,3.6531,1667235840,new_svroute_fullinput_4e_top1
12730,3.7138,1668546560,new_svroute_fullinput_4e_top1
12740,3.7003,1669857280,new_svroute_fullinput_4e_top1
12750,3.6886,1671168000,new_svroute_fullinput_4e_top1
12760,3.7134,1672478720,new_svroute_fullinput_4e_top1
12770,3.7321,1673789440,new_svroute_fullinput_4e_top1
12780,3.6459,1675100160,new_svroute_fullinput_4e_top1
12790,3.6756,1676410880,new_svroute_fullinput_4e_top1
12800,3.7167,1677721600,new_svroute_fullinput_4e_top1
12810,3.7128,1679032320,new_svroute_fullinput_4e_top1
12820,3.7495,1680343040,new_svroute_fullinput_4e_top1
12830,3.6674,1681653760,new_svroute_fullinput_4e_top1
12840,3.7469,1682964480,new_svroute_fullinput_4e_top1
12850,3.6628,1684275200,new_svroute_fullinput_4e_top1
12860,3.7061,1685585920,new_svroute_fullinput_4e_top1
12870,3.6664,1686896640,new_svroute_fullinput_4e_top1
12880,3.6563,1688207360,new_svroute_fullinput_4e_top1
12890,3.7438,1689518080,new_svroute_fullinput_4e_top1
12900,3.7039,1690828800,new_svroute_fullinput_4e_top1
12910,3.6596,1692139520,new_svroute_fullinput_4e_top1
12920,3.6993,1693450240,new_svroute_fullinput_4e_top1
12930,3.6862,1694760960,new_svroute_fullinput_4e_top1
12940,3.7254,1696071680,new_svroute_fullinput_4e_top1
12950,3.7002,1697382400,new_svroute_fullinput_4e_top1
12960,3.6934,1698693120,new_svroute_fullinput_4e_top1
12970,3.7616,1700003840,new_svroute_fullinput_4e_top1
12980,3.6652,1701314560,new_svroute_fullinput_4e_top1
12990,3.6182,1702625280,new_svroute_fullinput_4e_top1
13000,3.7196,1703936000,new_svroute_fullinput_4e_top1
13010,3.6979,1705246720,new_svroute_fullinput_4e_top1
13020,3.6915,1706557440,new_svroute_fullinput_4e_top1
13030,3.7008,1707868160,new_svroute_fullinput_4e_top1
13040,3.6751,1709178880,new_svroute_fullinput_4e_top1
13050,3.6606,1710489600,new_svroute_fullinput_4e_top1
13060,3.6992,1711800320,new_svroute_fullinput_4e_top1
13070,3.7237,1713111040,new_svroute_fullinput_4e_top1
13080,3.6734,1714421760,new_svroute_fullinput_4e_top1
13090,3.7182,1715732480,new_svroute_fullinput_4e_top1
13100,3.6931,1717043200,new_svroute_fullinput_4e_top1
13110,3.7405,1718353920,new_svroute_fullinput_4e_top1
13120,3.6715,1719664640,new_svroute_fullinput_4e_top1
13130,3.741,1720975360,new_svroute_fullinput_4e_top1
13140,3.7045,1722286080,new_svroute_fullinput_4e_top1
13150,3.6779,1723596800,new_svroute_fullinput_4e_top1
13160,3.6733,1724907520,new_svroute_fullinput_4e_top1
13170,3.7403,1726218240,new_svroute_fullinput_4e_top1
13180,3.6988,1727528960,new_svroute_fullinput_4e_top1
13190,3.7069,1728839680,new_svroute_fullinput_4e_top1
13200,3.6834,1730150400,new_svroute_fullinput_4e_top1
13210,3.7379,1731461120,new_svroute_fullinput_4e_top1
13220,3.7191,1732771840,new_svroute_fullinput_4e_top1
13230,3.7061,1734082560,new_svroute_fullinput_4e_top1
13240,3.7015,1735393280,new_svroute_fullinput_4e_top1
13250,3.6924,1736704000,new_svroute_fullinput_4e_top1
13260,3.7324,1738014720,new_svroute_fullinput_4e_top1
13270,3.6834,1739325440,new_svroute_fullinput_4e_top1
13280,3.7054,1740636160,new_svroute_fullinput_4e_top1
13290,3.7319,1741946880,new_svroute_fullinput_4e_top1
13300,3.6577,1743257600,new_svroute_fullinput_4e_top1
13310,3.7439,1744568320,new_svroute_fullinput_4e_top1
13320,3.6949,1745879040,new_svroute_fullinput_4e_top1
13330,3.6989,1747189760,new_svroute_fullinput_4e_top1
13340,3.7364,1748500480,new_svroute_fullinput_4e_top1
13350,3.6825,1749811200,new_svroute_fullinput_4e_top1
13360,3.6747,1751121920,new_svroute_fullinput_4e_top1
13370,3.6592,1752432640,new_svroute_fullinput_4e_top1
13380,3.7066,1753743360,new_svroute_fullinput_4e_top1
13390,3.6898,1755054080,new_svroute_fullinput_4e_top1
13400,3.639,1756364800,new_svroute_fullinput_4e_top1
13410,3.7061,1757675520,new_svroute_fullinput_4e_top1
13420,3.6896,1758986240,new_svroute_fullinput_4e_top1
13430,3.6646,1760296960,new_svroute_fullinput_4e_top1
13440,3.7016,1761607680,new_svroute_fullinput_4e_top1
13450,3.7198,1762918400,new_svroute_fullinput_4e_top1
13460,3.7197,1764229120,new_svroute_fullinput_4e_top1
