layer,head,representation,left_group,right_group,centroid_cosine,centroid_l2,left_centroid_norm,right_centroid_norm
24,12,key,score_tail_10pct,score_top_1pct,0.42047709226608276,25.89198112487793,17.869068145751953,27.701255798339844
24,12,key,score_tail_10pct,score_top_90pct,0.5186231732368469,18.436765670776367,17.869068145751953,19.586898803710938
24,12,value,score_top_1pct,score_top_90pct,0.7282813191413879,12.523594856262207,16.70941925048828,17.24105453491211
24,12,value,score_tail_10pct,score_top_1pct,0.5167083740234375,21.126415252685547,24.179468154907227,16.70941925048828
24,12,value,score_tail_10pct,score_top_90pct,0.7532684803009033,15.932866096496582,24.179468154907227,17.24105453491211
24,12,weighted_value,score_top_1pct,score_top_90pct,0.3279491662979126,0.07589989900588989,0.07641157507896423,0.0016064969822764397
24,12,weighted_value,score_tail_10pct,score_top_1pct,0.27880221605300903,0.07641153037548065,1.5177919010511687e-07,0.07641157507896423
24,12,weighted_value,score_tail_10pct,score_top_90pct,0.13116323947906494,0.0016064770752564073,1.5177919010511687e-07,0.0016064969822764397
24,13,key,score_top_1pct,score_top_90pct,0.9207813143730164,13.056974411010742,28.628509521484375,19.594951629638672
24,13,key,score_tail_10pct,score_top_1pct,0.38935157656669617,27.258651733398438,18.05222511291504,28.628509521484375
24,13,key,score_tail_10pct,score_top_90pct,0.5064470767974854,18.749704360961914,18.05222511291504,19.594951629638672
24,13,value,score_top_1pct,score_top_90pct,0.6388879418373108,14.521208763122559,17.03255844116211,17.1407413482666
24,13,value,score_tail_10pct,score_top_1pct,0.5043440461158752,21.523719787597656,24.30508041381836,17.03255844116211
24,13,value,score_tail_10pct,score_top_90pct,0.766137957572937,15.690279006958008,24.30508041381836,17.1407413482666
24,13,weighted_value,score_top_1pct,score_top_90pct,0.5041229128837585,0.09914468973875046,0.0999034196138382,0.001522352802567184
24,13,weighted_value,score_tail_10pct,score_top_1pct,0.08254560083150864,0.0999034196138382,6.577174360700155e-08,0.0999034196138382
24,13,weighted_value,score_tail_10pct,score_top_90pct,0.15505728125572205,0.0015223425580188632,6.577174360700155e-08,0.001522352802567184
24,14,key,score_top_1pct,score_top_90pct,0.8678780198097229,12.963027954101562,24.703420639038086,17.263961791992188
24,14,key,score_tail_10pct,score_top_1pct,0.12257641553878784,27.3547306060791,15.160299301147461,24.703420639038086
24,14,key,score_tail_10pct,score_top_90pct,0.16323767602443695,21.034061431884766,15.160299301147461,17.263961791992188
24,14,value,score_top_1pct,score_top_90pct,0.7679453492164612,10.988790512084961,15.780047416687012,16.430370330810547
24,14,value,score_tail_10pct,score_top_1pct,0.5022883415222168,21.227802276611328,24.18754005432129,15.780047416687012
24,14,value,score_tail_10pct,score_top_90pct,0.8012133836746216,14.77069091796875,24.18754005432129,16.430370330810547
24,14,weighted_value,score_top_1pct,score_top_90pct,0.6664092540740967,0.04270052909851074,0.04326171427965164,0.0008491463377140462
24,14,weighted_value,score_tail_10pct,score_top_1pct,0.009942524135112762,0.04326171427965164,9.262986111480132e-08,0.04326171427965164
24,14,weighted_value,score_tail_10pct,score_top_90pct,0.13231736421585083,0.0008491341141052544,9.262986111480132e-08,0.0008491463377140462
24,15,key,score_top_1pct,score_top_90pct,0.8868943452835083,14.140870094299316,27.073835372924805,17.41390037536621
24,15,key,score_tail_10pct,score_top_1pct,-0.011414354667067528,31.51339340209961,15.821590423583984,27.073835372924805
24,15,key,score_tail_10pct,score_top_90pct,0.0901779979467392,22.44717788696289,15.821590423583984,17.41390037536621
24,15,value,score_top_1pct,score_top_90pct,0.6513879299163818,13.511597633361816,15.95528507232666,16.39377212524414
24,15,value,score_tail_10pct,score_top_1pct,0.35960879921913147,24.642858505249023,25.37487030029297,15.95528507232666
24,15,value,score_tail_10pct,score_top_90pct,0.7616658210754395,16.7017765045166,25.37487030029297,16.39377212524414
24,15,weighted_value,score_top_1pct,score_top_90pct,0.33840250968933105,0.08134705573320389,0.082058385014534,0.002178338821977377
24,15,weighted_value,score_tail_10pct,score_top_1pct,-0.006388295441865921,0.082058385014534,7.899470233496686e-08,0.082058385014534
24,15,weighted_value,score_tail_10pct,score_top_90pct,0.19944068789482117,0.002178323222324252,7.899470233496686e-08,0.002178338821977377
25,0,key,score_top_1pct,score_top_90pct,0.9422156810760498,8.54429817199707,25.49982261657715,23.85679817199707
25,0,key,score_tail_10pct,score_top_1pct,0.8778209090232849,12.21539306640625,22.560104370117188,25.49982261657715
25,0,key,score_tail_10pct,score_top_90pct,0.9759771823883057,5.247868061065674,22.560104370117188,23.85679817199707
25,0,value,score_top_1pct,score_top_90pct,0.9107812643051147,14.10482120513916,33.75554275512695,32.911354064941406
25,0,value,score_tail_10pct,score_top_1pct,0.7981648445129395,21.482667922973633,33.86824035644531,33.75554275512695
25,0,value,score_tail_10pct,score_top_90pct,0.9462393522262573,10.989277839660645,33.86824035644531,32.911354064941406
25,0,weighted_value,score_top_1pct,score_top_90pct,0.6090688109397888,0.2827869951725006,0.28494957089424133,0.003573970403522253
25,0,weighted_value,score_tail_10pct,score_top_1pct,0.7502943277359009,0.2849481701850891,1.9000793827217421e-06,0.28494957089424133
25,0,weighted_value,score_tail_10pct,score_top_90pct,0.390719473361969,0.003573228372260928,1.9000793827217421e-06,0.003573970403522253
25,1,key,score_top_1pct,score_top_90pct,0.9559338092803955,7.204429626464844,24.530506134033203,23.647201538085938
25,1,key,score_tail_10pct,score_top_1pct,0.8992990255355835,10.887809753417969,23.918678283691406,24.530506134033203
25,1,key,score_tail_10pct,score_top_90pct,0.9753343462944031,5.289231777191162,23.918678283691406,23.647201538085938
25,1,value,score_top_1pct,score_top_90pct,0.926898717880249,12.312579154968262,31.776729583740234,32.51421356201172
25,1,value,score_tail_10pct,score_top_1pct,0.822731077671051,20.30753517150879,35.42427444458008,31.776729583740234
25,1,value,score_tail_10pct,score_top_90pct,0.9602249264717102,10.004683494567871,35.42427444458008,32.51421356201172
25,1,weighted_value,score_top_1pct,score_top_90pct,0.7155458927154541,0.16622234880924225,0.1688988208770752,0.0037696247454732656
25,1,weighted_value,score_tail_10pct,score_top_1pct,0.3753323256969452,0.16889838874340057,1.1555414403119357e-06,0.1688988208770752
25,1,weighted_value,score_tail_10pct,score_top_90pct,0.40884408354759216,0.0037691525649279356,1.1555414403119357e-06,0.0037696247454732656
25,2,key,score_top_1pct,score_top_90pct,0.8763492703437805,12.747973442077637,26.04457664489746,20.558656692504883
25,2,key,score_tail_10pct,score_top_1pct,0.5775349140167236,21.47568702697754,18.064308166503906,26.04457664489746
25,2,key,score_tail_10pct,score_top_90pct,0.8651635646820068,10.31369400024414,18.064308166503906,20.558656692504883
25,2,value,score_top_1pct,score_top_90pct,0.723567008972168,18.39931297302246,26.442977905273438,21.45393943786621
25,2,value,score_tail_10pct,score_top_1pct,0.5086786150932312,25.96965217590332,25.945798873901367,26.442977905273438
25,2,value,score_tail_10pct,score_top_90pct,0.7410133481025696,17.5642032623291,25.945798873901367,21.45393943786621
25,2,weighted_value,score_top_1pct,score_top_90pct,0.95074462890625,0.10615579038858414,0.10839522629976273,0.002358109224587679
25,2,weighted_value,score_tail_10pct,score_top_1pct,0.4231617748737335,0.10838945209980011,1.3664271136804018e-05,0.10839522629976273
25,2,weighted_value,score_tail_10pct,score_top_90pct,0.47387221455574036,0.0023516647052019835,1.3664271136804018e-05,0.002358109224587679
25,3,key,score_top_1pct,score_top_90pct,0.926733672618866,7.800620079040527,20.650859832763672,19.943391799926758
25,3,key,score_tail_10pct,score_top_1pct,0.8562532663345337,10.99704647064209,20.355039596557617,20.650859832763672
25,3,key,score_tail_10pct,score_top_90pct,0.9706064462661743,4.902444362640381,20.355039596557617,19.943391799926758
25,3,value,score_top_1pct,score_top_90pct,0.8564119338989258,11.434883117675781,21.439373016357422,21.230392456054688
25,3,value,score_tail_10pct,score_top_1pct,0.7167444229125977,16.809736251831055,23.05104637145996,21.439373016357422
25,3,value,score_tail_10pct,score_top_90pct,0.9301943778991699,8.463930130004883,23.05104637145996,21.230392456054688
25,3,weighted_value,score_top_1pct,score_top_90pct,0.6361328363418579,0.1535673886537552,0.1569671481847763,0.005434424616396427
25,3,weighted_value,score_tail_10pct,score_top_1pct,0.547583818435669,0.15696509182453156,3.763088898267597e-06,0.1569671481847763
25,3,weighted_value,score_tail_10pct,score_top_90pct,0.3672868311405182,0.00543304393067956,3.763088898267597e-06,0.005434424616396427
25,4,key,score_top_1pct,score_top_90pct,0.8929617404937744,9.461420059204102,20.827274322509766,17.322370529174805
25,4,key,score_tail_10pct,score_top_1pct,0.5018190145492554,18.516435623168945,14.731402397155762,20.827274322509766
25,4,key,score_tail_10pct,score_top_90pct,0.5705002546310425,15.030470848083496,14.731402397155762,17.322370529174805
25,4,value,score_top_1pct,score_top_90pct,0.787623405456543,15.644583702087402,22.76721954345703,24.857547760009766
25,4,value,score_tail_10pct,score_top_1pct,0.6088680028915405,26.582334518432617,33.36698913574219,22.76721954345703
25,4,value,score_tail_10pct,score_top_90pct,0.7512382864952087,22.024240493774414,33.36698913574219,24.857547760009766
25,4,weighted_value,score_top_1pct,score_top_90pct,0.7879443764686584,0.13884671032428741,0.1407591551542282,0.0024374218191951513
25,4,weighted_value,score_tail_10pct,score_top_1pct,0.2581561803817749,0.14075839519500732,2.975831193907652e-06,0.1407591551542282
25,4,weighted_value,score_tail_10pct,score_top_90pct,0.37808123230934143,0.0024362981785088778,2.975831193907652e-06,0.0024374218191951513
25,5,key,score_top_1pct,score_top_90pct,0.8445972800254822,12.460114479064941,22.980743408203125,17.44286346435547
25,5,key,score_tail_10pct,score_top_1pct,0.27768707275390625,23.744882583618164,15.123758316040039,22.980743408203125
25,5,key,score_tail_10pct,score_top_90pct,0.522937536239624,16.033653259277344,15.123758316040039,17.44286346435547
25,5,value,score_top_1pct,score_top_90pct,0.6216155290603638,21.35997200012207,24.500167846679688,24.606971740722656
25,5,value,score_tail_10pct,score_top_1pct,0.46015942096710205,30.786285400390625,33.06020736694336,24.500167846679688
25,5,value,score_tail_10pct,score_top_90pct,0.7675257921218872,21.206092834472656,33.06020736694336,24.606971740722656
25,5,weighted_value,score_top_1pct,score_top_90pct,0.6136338710784912,0.16302458941936493,0.16506905853748322,0.0033670670818537474
25,5,weighted_value,score_tail_10pct,score_top_1pct,0.18263542652130127,0.16506901383399963,2.1636438418681792e-07,0.16506905853748322
25,5,weighted_value,score_tail_10pct,score_top_90pct,0.27635473012924194,0.003367007477208972,2.1636438418681792e-07,0.0033670670818537474
25,6,key,score_top_1pct,score_top_90pct,0.8762348890304565,11.277539253234863,22.248943328857422,15.997560501098633
25,6,key,score_tail_10pct,score_top_1pct,-0.01850689947605133,27.63961410522461,15.99258041381836,22.248943328857422
25,6,key,score_tail_10pct,score_top_90pct,0.13573205471038818,21.029327392578125,15.99258041381836,15.997560501098633
25,6,value,score_top_1pct,score_top_90pct,0.6348389387130737,19.72982406616211,22.90578269958496,23.26190948486328
25,6,value,score_tail_10pct,score_top_1pct,0.3954221308231354,34.19837188720703,36.018375396728516,22.90578269958496
25,6,value,score_tail_10pct,score_top_90pct,0.7601519823074341,23.762235641479492,36.018375396728516,23.26190948486328
25,6,weighted_value,score_top_1pct,score_top_90pct,0.7217440605163574,0.09504595398902893,0.09634973108768463,0.0018179506296291947
25,6,weighted_value,score_tail_10pct,score_top_1pct,0.04798180237412453,0.09634971618652344,2.537788645895489e-07,0.09634973108768463
25,6,weighted_value,score_tail_10pct,score_top_90pct,0.16800352931022644,0.0018179079052060843,2.537788645895489e-07,0.0018179506296291947
25,7,key,score_top_1pct,score_top_90pct,0.9088445901870728,9.488192558288574,21.261098861694336,15.950927734375
25,7,key,score_tail_10pct,score_top_1pct,0.020419403910636902,26.475601196289062,16.217409133911133,21.261098861694336
25,7,key,score_tail_10pct,score_top_90pct,0.10991914570331573,21.46084976196289,16.217409133911133,15.950927734375
25,7,value,score_top_1pct,score_top_90pct,0.6965705156326294,18.197834014892578,23.443790435791016,23.274831771850586
25,7,value,score_tail_10pct,score_top_1pct,0.3463801443576813,37.24696731567383,38.181522369384766,23.443790435791016
25,7,value,score_tail_10pct,score_top_90pct,0.7222127914428711,26.75688362121582,38.181522369384766,23.274831771850586
25,7,weighted_value,score_top_1pct,score_top_90pct,0.6458689570426941,0.07317350804805756,0.0743376836180687,0.0018229862907901406
25,7,weighted_value,score_tail_10pct,score_top_1pct,-0.06486871838569641,0.07433771342039108,4.670834243825084e-07,0.0743376836180687
25,7,weighted_value,score_tail_10pct,score_top_90pct,0.2541240453720093,0.0018228675471618772,4.670834243825084e-07,0.0018229862907901406
25,8,key,score_top_1pct,score_top_90pct,0.916122555732727,9.573527336120605,23.87646484375,21.704824447631836
25,8,key,score_tail_10pct,score_top_1pct,0.6718565225601196,18.058151245117188,19.69434928894043,23.87646484375
25,8,key,score_tail_10pct,score_top_90pct,0.7161596417427063,15.706815719604492,19.69434928894043,21.704824447631836
25,8,value,score_top_1pct,score_top_90pct,0.7668768763542175,12.498231887817383,19.153045654296875,16.947399139404297
25,8,value,score_tail_10pct,score_top_1pct,0.6842689514160156,15.569661140441895,19.986101150512695,19.153045654296875
25,8,value,score_tail_10pct,score_top_90pct,0.8244360089302063,11.321002006530762,19.986101150512695,16.947399139404297
25,8,weighted_value,score_top_1pct,score_top_90pct,0.649346649646759,0.16903990507125854,0.17335541546344757,0.006766580045223236
25,8,weighted_value,score_tail_10pct,score_top_1pct,0.5783733129501343,0.1733548939228058,8.892841947272245e-07,0.17335541546344757
25,8,weighted_value,score_tail_10pct,score_top_90pct,0.38399434089660645,0.0067662387154996395,8.892841947272245e-07,0.006766580045223236
25,9,key,score_top_1pct,score_top_90pct,0.9337069988250732,8.262807846069336,23.068857192993164,21.772397994995117
25,9,key,score_tail_10pct,score_top_1pct,0.6526675224304199,18.219518661499023,20.201263427734375,23.068857192993164
25,9,key,score_tail_10pct,score_top_90pct,0.6453008651733398,17.733667373657227,20.201263427734375,21.772397994995117
25,9,value,score_top_1pct,score_top_90pct,0.820983350276947,10.776623725891113,18.604385375976562,17.09163475036621
25,9,value,score_tail_10pct,score_top_1pct,0.7113282680511475,14.919300079345703,20.416898727416992,18.604385375976562
25,9,value,score_tail_10pct,score_top_90pct,0.7616994380950928,13.318076133728027,20.416898727416992,17.09163475036621
25,9,weighted_value,score_top_1pct,score_top_90pct,0.6027816534042358,0.1488969624042511,0.15122978389263153,0.0039247265085577965
25,9,weighted_value,score_tail_10pct,score_top_1pct,0.6109917163848877,0.15122967958450317,1.562444822411635e-07,0.15122978389263153
25,9,weighted_value,score_tail_10pct,score_top_90pct,0.39780914783477783,0.003924664109945297,1.562444822411635e-07,0.0039247265085577965
25,10,key,score_top_1pct,score_top_90pct,0.8915507793426514,10.841469764709473,22.43990135192871,16.23261260986328
25,10,key,score_tail_10pct,score_top_1pct,-0.05155201256275177,28.593753814697266,16.60245132446289,22.43990135192871
25,10,key,score_tail_10pct,score_top_90pct,0.10357291251420975,21.984384536743164,16.60245132446289,16.23261260986328
25,10,value,score_top_1pct,score_top_90pct,0.7551038861274719,16.633695602416992,23.927528381347656,23.599260330200195
25,10,value,score_tail_10pct,score_top_1pct,0.4796507954597473,26.95397186279297,28.3797607421875,23.927528381347656
25,10,value,score_tail_10pct,score_top_90pct,0.7509114146232605,18.881288528442383,28.3797607421875,23.599260330200195
25,10,weighted_value,score_top_1pct,score_top_90pct,0.7297961115837097,0.098495252430439,0.10062079131603241,0.002940618898719549
25,10,weighted_value,score_tail_10pct,score_top_1pct,0.23815777897834778,0.10062075406312943,1.503686064552312e-07,0.10062079131603241
25,10,weighted_value,score_tail_10pct,score_top_90pct,0.2358255386352539,0.002940583508461714,1.503686064552312e-07,0.002940618898719549
25,11,key,score_top_1pct,score_top_90pct,0.9045706391334534,10.231647491455078,22.13160514831543,16.061941146850586
25,11,key,score_tail_10pct,score_top_1pct,0.21629682183265686,23.79631233215332,14.75554084777832,22.13160514831543
25,11,key,score_tail_10pct,score_top_90pct,0.2116526961326599,19.37491798400879,14.75554084777832,16.061941146850586
25,11,value,score_top_1pct,score_top_90pct,0.7497987747192383,16.33431053161621,22.6848087310791,23.4523868560791
25,11,value,score_tail_10pct,score_top_1pct,0.602397084236145,21.852611541748047,25.899457931518555,22.6848087310791
25,11,value,score_tail_10pct,score_top_90pct,0.8586819171905518,13.329014778137207,25.899457931518555,23.4523868560791
25,11,weighted_value,score_top_1pct,score_top_90pct,0.6254361867904663,0.06863771378993988,0.06953678280115128,0.0014524522703140974
25,11,weighted_value,score_tail_10pct,score_top_1pct,0.20895443856716156,0.0695367082953453,3.247852475851687e-07,0.06953678280115128
25,11,weighted_value,score_tail_10pct,score_top_90pct,0.19817903637886047,0.0014523878926411271,3.247852475851687e-07,0.0014524522703140974
25,12,key,score_top_1pct,score_top_90pct,0.8599210977554321,11.254667282104492,21.45916175842285,15.866301536560059
25,12,key,score_tail_10pct,score_top_1pct,-0.02424391359090805,27.40312957763672,16.529865264892578,21.45916175842285
25,12,key,score_tail_10pct,score_top_90pct,0.10308583080768585,21.700319290161133,16.529865264892578,15.866301536560059
25,12,value,score_top_1pct,score_top_90pct,0.6896352767944336,20.02691078186035,26.13064193725586,24.578750610351562
25,12,value,score_tail_10pct,score_top_1pct,0.5278778076171875,26.814456939697266,28.84280776977539,26.13064193725586
25,12,value,score_tail_10pct,score_top_90pct,0.7291847467422485,20.05380630493164,28.84280776977539,24.578750610351562
25,12,weighted_value,score_top_1pct,score_top_90pct,0.4881909191608429,0.15073098242282867,0.15127715468406677,0.0011253380216658115
25,12,weighted_value,score_tail_10pct,score_top_1pct,0.07700064033269882,0.15127715468406677,1.8542573343438562e-07,0.15127715468406677
25,12,weighted_value,score_tail_10pct,score_top_90pct,-0.005434811115264893,0.001125339069403708,1.8542573343438562e-07,0.0011253380216658115
25,13,key,score_top_1pct,score_top_90pct,0.8634437322616577,10.970664024353027,21.18093490600586,15.79968547821045
25,13,key,score_tail_10pct,score_top_1pct,0.16021160781383514,24.10546875,15.391641616821289,21.18093490600586
25,13,key,score_tail_10pct,score_top_90pct,0.17335471510887146,20.05539321899414,15.391641616821289,15.79968547821045
25,13,value,score_top_1pct,score_top_90pct,0.74596107006073,17.647926330566406,24.922443389892578,24.587249755859375
25,13,value,score_tail_10pct,score_top_1pct,0.669883668422699,20.97271728515625,26.567035675048828,24.922443389892578
25,13,value,score_tail_10pct,score_top_90pct,0.7979429960250854,16.367372512817383,26.567035675048828,24.587249755859375
25,13,weighted_value,score_top_1pct,score_top_90pct,0.40949636697769165,0.10354684293270111,0.1040746346116066,0.0013056107563897967
25,13,weighted_value,score_tail_10pct,score_top_1pct,0.2761722505092621,0.10407455265522003,2.8069484869774897e-07,0.1040746346116066
25,13,weighted_value,score_tail_10pct,score_top_90pct,0.26266658306121826,0.0013055370654910803,2.8069484869774897e-07,0.0013056107563897967
25,14,key,score_top_1pct,score_top_90pct,0.8233793377876282,13.3561429977417,23.04780387878418,16.272457122802734
25,14,key,score_tail_10pct,score_top_1pct,0.24614721536636353,25.41747283935547,17.798799514770508,23.04780387878418
25,14,key,score_tail_10pct,score_top_90pct,0.49926650524139404,17.099262237548828,17.798799514770508,16.272457122802734
25,14,value,score_top_1pct,score_top_90pct,0.7359163165092468,21.04966926574707,29.826736450195312,27.88767433166504
25,14,value,score_tail_10pct,score_top_1pct,0.557634174823761,28.241092681884766,30.217769622802734,29.826736450195312
25,14,value,score_tail_10pct,score_top_90pct,0.8605397939682007,15.507296562194824,30.217769622802734,27.88767433166504
25,14,weighted_value,score_top_1pct,score_top_90pct,0.5981024503707886,0.22471201419830322,0.2279050499200821,0.005408525932580233
25,14,weighted_value,score_tail_10pct,score_top_1pct,0.30719780921936035,0.22790493071079254,3.992158497112541e-07,0.2279050499200821
25,14,weighted_value,score_tail_10pct,score_top_90pct,0.32308125495910645,0.005408396944403648,3.992158497112541e-07,0.005408525932580233
25,15,key,score_top_1pct,score_top_90pct,0.8588911890983582,10.684246063232422,20.5333194732666,15.74898910522461
25,15,key,score_tail_10pct,score_top_1pct,0.4894697070121765,19.047672271728516,16.54720115661621,20.5333194732666
25,15,key,score_tail_10pct,score_top_90pct,0.774416446685791,10.87253475189209,16.54720115661621,15.74898910522461
25,15,value,score_top_1pct,score_top_90pct,0.8025830984115601,17.18691062927246,27.5045223236084,27.191505432128906
25,15,value,score_tail_10pct,score_top_1pct,0.6641623973846436,24.332584381103516,31.278100967407227,27.5045223236084
25,15,value,score_tail_10pct,score_top_90pct,0.897507905960083,13.821691513061523,31.278100967407227,27.191505432128906
25,15,weighted_value,score_top_1pct,score_top_90pct,0.9593698978424072,0.2152397632598877,0.21795079112052917,0.002827363321557641
25,15,weighted_value,score_tail_10pct,score_top_1pct,0.2551434636116028,0.2179500162601471,3.045777930310578e-06,0.21795079112052917
25,15,weighted_value,score_tail_10pct,score_top_90pct,0.2751663625240326,0.0028265269938856363,3.045777930310578e-06,0.002827363321557641
26,0,key,score_top_1pct,score_top_90pct,0.8743468523025513,8.625732421875,17.69900894165039,14.68370532989502
26,0,key,score_tail_10pct,score_top_1pct,0.4841080904006958,16.62416648864746,14.611632347106934,17.69900894165039
26,0,key,score_tail_10pct,score_top_90pct,0.6098147034645081,12.939703941345215,14.611632347106934,14.68370532989502
26,0,value,score_top_1pct,score_top_90pct,0.7679221034049988,19.310283660888672,27.36064338684082,29.118736267089844
26,0,value,score_tail_10pct,score_top_1pct,0.6190984845161438,25.895322799682617,31.391969680786133,27.36064338684082
26,0,value,score_tail_10pct,score_top_90pct,0.7980294823646545,19.349618911743164,31.391969680786133,29.118736267089844
26,0,weighted_value,score_top_1pct,score_top_90pct,0.6471156477928162,0.18231527507305145,0.18528655171394348,0.004644729662686586
26,0,weighted_value,score_tail_10pct,score_top_1pct,0.5942800045013428,0.1852850764989853,2.488861355232075e-06,0.18528655171394348
26,0,weighted_value,score_tail_10pct,score_top_90pct,0.45786961913108826,0.004643591120839119,2.488861355232075e-06,0.004644729662686586
26,1,key,score_top_1pct,score_top_90pct,0.8729061484336853,8.69666862487793,17.724632263183594,14.54977798461914
26,1,key,score_tail_10pct,score_top_1pct,0.5537674427032471,15.41578483581543,14.267786979675293,17.724632263183594
26,1,key,score_tail_10pct,score_top_90pct,0.7467721700668335,10.257497787475586,14.267786979675293,14.54977798461914
26,1,value,score_top_1pct,score_top_90pct,0.7354655265808105,20.328433990478516,26.980283737182617,28.734479904174805
26,1,value,score_tail_10pct,score_top_1pct,0.5958074331283569,26.47139549255371,31.2805233001709,26.980283737182617
26,1,value,score_tail_10pct,score_top_90pct,0.8688085079193115,15.566629409790039,31.2805233001709,28.734479904174805
26,1,weighted_value,score_top_1pct,score_top_90pct,0.549852728843689,0.08028995990753174,0.0830816775560379,0.005299265030771494
26,1,weighted_value,score_tail_10pct,score_top_1pct,0.09698304533958435,0.08308134227991104,3.4487370612623636e-06,0.0830816775560379
26,1,weighted_value,score_tail_10pct,score_top_90pct,0.14549751579761505,0.005298764444887638,3.4487370612623636e-06,0.005299265030771494
26,2,key,score_top_1pct,score_top_90pct,0.8657863140106201,8.445651054382324,16.761539459228516,13.524267196655273
26,2,key,score_tail_10pct,score_top_1pct,0.22437219321727753,19.549222946166992,14.501712799072266,16.761539459228516
26,2,key,score_tail_10pct,score_top_90pct,0.3330082893371582,16.204410552978516,14.501712799072266,13.524267196655273
26,2,value,score_top_1pct,score_top_90pct,0.8047599792480469,16.319421768188477,24.623517990112305,27.074159622192383
26,2,value,score_tail_10pct,score_top_1pct,0.6571627855300903,24.60905647277832,32.34130096435547,24.623517990112305
26,2,value,score_tail_10pct,score_top_90pct,0.782331109046936,20.22203254699707,32.34130096435547,27.074159622192383
26,2,weighted_value,score_top_1pct,score_top_90pct,0.35640525817871094,0.10673344880342484,0.10753531008958817,0.002311151707544923
26,2,weighted_value,score_tail_10pct,score_top_1pct,-0.02912714332342148,0.10753532499074936,5.87095655646408e-07,0.10753531008958817
26,2,weighted_value,score_tail_10pct,score_top_90pct,0.30729901790618896,0.002310971263796091,5.87095655646408e-07,0.002311151707544923
26,3,key,score_top_1pct,score_top_90pct,0.8758979439735413,7.992232322692871,16.453460693359375,13.488348960876465
26,3,key,score_tail_10pct,score_top_1pct,0.23436865210533142,19.162572860717773,14.408803939819336,16.453460693359375
26,3,key,score_tail_10pct,score_top_90pct,0.3265211880207062,16.205856323242188,14.408803939819336,13.488348960876465
26,3,value,score_top_1pct,score_top_90pct,0.817547082901001,16.145383834838867,26.289804458618164,27.103431701660156
26,3,value,score_tail_10pct,score_top_1pct,0.5906296372413635,27.30312156677246,32.715065002441406,26.289804458618164
26,3,value,score_tail_10pct,score_top_90pct,0.7521393895149231,21.7034912109375,32.715065002441406,27.103431701660156
26,3,weighted_value,score_top_1pct,score_top_90pct,0.6019893884658813,0.0853106752038002,0.08707424998283386,0.002984903287142515
26,3,weighted_value,score_tail_10pct,score_top_1pct,0.1414301097393036,0.08707406371831894,1.379567493131617e-06,0.08707424998283386
26,3,weighted_value,score_tail_10pct,score_top_90pct,0.3746625781059265,0.002984386868774891,1.379567493131617e-06,0.002984903287142515
26,4,key,score_top_1pct,score_top_90pct,0.830162763595581,9.222578048706055,16.368886947631836,12.257643699645996
26,4,key,score_tail_10pct,score_top_1pct,0.1947815865278244,18.797956466674805,12.965287208557129,16.368886947631836
26,4,key,score_tail_10pct,score_top_90pct,0.3386799991130829,14.515504837036133,12.965287208557129,12.257643699645996
26,4,value,score_top_1pct,score_top_90pct,0.779729425907135,18.733163833618164,28.747512817382812,27.607280731201172
26,4,value,score_tail_10pct,score_top_1pct,0.5903146266937256,27.526025772094727,31.77703857421875,28.747512817382812
26,4,value,score_tail_10pct,score_top_90pct,0.7824428081512451,19.977561950683594,31.77703857421875,27.607280731201172
26,4,weighted_value,score_top_1pct,score_top_90pct,0.712123453617096,0.11939673125743866,0.1206657662987709,0.0017913409974426031
26,4,weighted_value,score_tail_10pct,score_top_1pct,0.29229408502578735,0.12066546827554703,1.0188387022935785e-06,0.1206657662987709
26,4,weighted_value,score_tail_10pct,score_top_90pct,0.16225075721740723,0.0017911759205162525,1.0188387022935785e-06,0.0017913409974426031
26,5,key,score_top_1pct,score_top_90pct,0.8358762264251709,8.825224876403809,15.946362495422363,12.20433235168457
26,5,key,score_tail_10pct,score_top_1pct,0.22669032216072083,17.985660552978516,12.68488883972168,15.946362495422363
26,5,key,score_tail_10pct,score_top_90pct,0.36641186475753784,14.014392852783203,12.68488883972168,12.20433235168457
26,5,value,score_top_1pct,score_top_90pct,0.7017138600349426,21.229841232299805,27.492347717285156,27.480121612548828
26,5,value,score_tail_10pct,score_top_1pct,0.491466760635376,30.74749183654785,32.802547454833984,27.492347717285156
26,5,value,score_tail_10pct,score_top_90pct,0.7969257831573486,19.860458374023438,32.802547454833984,27.480121612548828
26,5,weighted_value,score_top_1pct,score_top_90pct,0.695042073726654,0.11848119646310806,0.12097712606191635,0.003632464213296771
26,5,weighted_value,score_tail_10pct,score_top_1pct,0.02990403026342392,0.12097707390785217,1.678530111348664e-06,0.12097712606191635
26,5,weighted_value,score_tail_10pct,score_top_90pct,0.1445288062095642,0.003632222069427371,1.678530111348664e-06,0.003632464213296771
26,6,key,score_top_1pct,score_top_90pct,0.8958208560943604,6.323101043701172,14.224862098693848,12.874063491821289
26,6,key,score_tail_10pct,score_top_1pct,0.7465280890464783,9.987955093383789,13.81005859375,14.224862098693848
26,6,key,score_tail_10pct,score_top_90pct,0.9190038442611694,5.447655200958252,13.81005859375,12.874063491821289
26,6,value,score_top_1pct,score_top_90pct,0.8695626854896545,9.074041366577148,18.111608505249023,17.280366897583008
26,6,value,score_tail_10pct,score_top_1pct,0.5992518067359924,19.0040283203125,23.138336181640625,18.111608505249023
