layer,head,representation,component,singular_value,energy_ratio
8,0,key,4,434.95294189453125,0.04151603838290349
8,0,key,5,393.8866882324219,0.03404661712705112
8,0,key,6,373.6342468261719,0.03063548160387438
8,0,key,7,342.8432312011719,0.025794227068512324
8,0,key,8,333.5944519042969,0.02442131232485663
8,0,value,1,528.0466918945312,0.458092908923646
8,0,value,2,146.61380004882812,0.035314951755062524
8,0,value,3,118.18608093261719,0.022947827678265368
8,0,value,4,101.33885192871094,0.01687177893780764
8,0,value,5,92.30208587646484,0.013996902832441755
8,0,value,6,88.10889434814453,0.012754058939562732
8,0,value,7,84.62665557861328,0.011765849062898704
8,0,value,8,83.36137390136719,0.011416648872737783
8,0,weighted_value,1,6.242852687835693,0.17436257553394677
8,0,weighted_value,2,4.4524664878845215,0.088692811119792
8,0,weighted_value,3,3.9813852310180664,0.07091784066293355
8,0,weighted_value,4,3.5728702545166016,0.05711124034767175
8,0,weighted_value,5,3.2842087745666504,0.0482556995121139
8,0,weighted_value,6,3.1132266521453857,0.04336192768936186
8,0,weighted_value,7,2.767148971557617,0.0342572251513729
8,0,weighted_value,8,2.6405904293060303,0.03119530176431801
8,1,key,1,582.9345703125,0.07433176390801122
8,1,key,2,529.1611328125,0.061250648460092524
8,1,key,3,503.1295471191406,0.05537254202153649
8,1,key,4,425.5697326660156,0.03961651611906987
8,1,key,5,421.74737548828125,0.038908061464087006
8,1,key,6,403.6260986328125,0.03563635660621146
8,1,key,7,361.14923095703125,0.02853042260792251
8,1,key,8,348.77667236328125,0.02660906874507907
8,1,value,1,166.94180297851562,0.07636438244531675
8,1,value,2,154.2435760498047,0.0651890745858347
8,1,value,3,137.02053833007812,0.05144367474524139
8,1,value,4,121.28507995605469,0.04030652918953718
8,1,value,5,99.6175308227539,0.027191438937649456
8,1,value,6,97.27015686035156,0.02592506639305962
8,1,value,7,86.76129150390625,0.020625888284492022
8,1,value,8,85.00324249267578,0.019798469991002876
8,1,weighted_value,1,4.496433734893799,0.2848133415358824
8,1,weighted_value,2,3.244666337966919,0.14830780953667924
8,1,weighted_value,3,2.780233860015869,0.10888964718202146
8,1,weighted_value,4,1.9661719799041748,0.05445865855523347
8,1,weighted_value,5,1.7263052463531494,0.04198161242830398
8,1,weighted_value,6,1.5895601511001587,0.03559408783952685
8,1,weighted_value,7,1.5356215238571167,0.03321944065762178
8,1,weighted_value,8,1.3289265632629395,0.024878597791190477
8,2,key,1,753.1863403320312,0.15042327057325514
8,2,key,2,530.5134887695312,0.07462820884566719
8,2,key,3,412.4132995605469,0.04509988982001775
8,2,key,4,369.4044494628906,0.03618381891099478
8,2,key,5,346.2927551269531,0.031797792294350244
8,2,key,6,328.982177734375,0.028698215939509785
8,2,key,7,307.8927001953125,0.025136739334846985
8,2,key,8,292.65130615234375,0.022709683960908816
8,2,value,1,284.73284912109375,0.14203807690826958
8,2,value,2,205.41256713867188,0.07392369328051292
8,2,value,3,173.3016815185547,0.052618103303705525
8,2,value,4,156.95150756835938,0.043157931282414935
8,2,value,5,125.32710266113281,0.027518175453434397
8,2,value,6,120.95211029052734,0.025630467989395937
8,2,value,7,114.1527099609375,0.022829799008555005
8,2,value,8,113.75479888916016,0.022670917156547732
8,2,weighted_value,1,5.366856098175049,0.1992249727191261
8,2,weighted_value,2,4.101939678192139,0.11638108819150948
8,2,weighted_value,3,3.7022972106933594,0.09480831637138781
8,2,weighted_value,4,3.328242540359497,0.07661852891923006
8,2,weighted_value,5,2.4738759994506836,0.04233111707322095
8,2,weighted_value,6,2.3654983043670654,0.03870340342233768
8,2,weighted_value,7,2.1025493144989014,0.030577097373453516
8,2,weighted_value,8,1.996195673942566,0.0275619597911332
8,3,key,1,754.6502075195312,0.15074412230993162
8,3,key,2,539.7000122070312,0.07709990654906525
8,3,key,3,409.0324401855469,0.04428580077995428
8,3,key,4,367.2739562988281,0.035705018496136914
8,3,key,5,338.75543212890625,0.03037536687414949
8,3,key,6,331.283935546875,0.029050241658799374
8,3,key,7,303.8775939941406,0.024442541102093103
8,3,key,8,292.9051818847656,0.022709266445891108
8,3,value,1,284.1006164550781,0.1429024952760883
8,3,value,2,203.07061767578125,0.07301122575583095
8,3,value,3,171.09645080566406,0.05182955278355167
8,3,value,4,152.72354125976562,0.04129594715049658
8,3,value,5,124.5763931274414,0.027476851411976123
8,3,value,6,119.97341918945312,0.025483878894847555
8,3,value,7,113.62358093261719,0.022857693483982373
8,3,value,8,112.11293029785156,0.022253937697227652
8,3,weighted_value,1,3.080371141433716,0.25210404421286
8,3,weighted_value,2,2.081453561782837,0.11510844115724266
8,3,weighted_value,3,1.6073992252349854,0.06864694741938863
8,3,weighted_value,4,1.5071111917495728,0.060348198525175915
8,3,weighted_value,5,1.2239172458648682,0.03979951953426843
8,3,weighted_value,6,1.1019338369369507,0.03226151505503419
8,3,weighted_value,7,1.0683271884918213,0.030323706385007206
8,3,weighted_value,8,1.013346791267395,0.02728286121752889
8,4,key,1,663.1573486328125,0.08382601293397396
8,4,key,2,567.4374389648438,0.061373601687847716
8,4,key,3,532.7061767578125,0.05409051319944109
8,4,key,4,502.07196044921875,0.04804824976565873
8,4,key,5,494.5379333496094,0.04661705740537934
8,4,key,6,489.5428466796875,0.04568010093470408
8,4,key,7,467.92901611328125,0.04173549703377388
8,4,key,8,457.74700927734375,0.039938952293629454
8,4,value,1,145.19717407226562,0.052990379968507105
8,4,value,2,125.13431549072266,0.03935804794070556
8,4,value,3,110.07592010498047,0.030455473395563985
8,4,value,4,107.98612213134766,0.029310052544538435
8,4,value,5,101.85137176513672,0.02607440884778344
8,4,value,6,96.91909790039062,0.023610187290341103
8,4,value,7,93.58805847167969,0.02201514657394796
8,4,value,8,91.0915298461914,0.020856272749118075
8,4,weighted_value,1,3.641450881958008,0.3218106572121895
8,4,weighted_value,2,2.8039379119873047,0.1908043603421402
8,4,weighted_value,3,1.7227835655212402,0.07202992291090762
8,4,weighted_value,4,1.5667904615402222,0.05957627527830027
8,4,weighted_value,5,1.4393759965896606,0.05028055023601096
8,4,weighted_value,6,1.234700322151184,0.03699769199454537
8,4,weighted_value,7,1.0810879468917847,0.02836439733612751
8,4,weighted_value,8,0.9310219883918762,0.02103639833175707
8,5,key,1,635.5850830078125,0.07810577097771383
8,5,key,2,549.0294189453125,0.05828099586605001
8,5,key,3,512.6472778320312,0.05081279017642397
8,5,key,4,491.24383544921875,0.04665841256102063
8,5,key,5,483.25274658203125,0.04515276955034082
8,5,key,6,480.4218444824219,0.04462530777693535
8,5,key,7,444.5760803222656,0.03821447670206023
8,5,key,8,443.0737609863281,0.03795664300938199
8,5,value,1,124.26168060302734,0.039882243713901935
8,5,value,2,115.4660415649414,0.03443607872389777
8,5,value,3,111.21119689941406,0.03194494661342219
8,5,value,4,105.44285583496094,0.028717025701908018
8,5,value,5,101.09955596923828,0.026399982157885214
8,5,value,6,96.01244354248047,0.023810043152745465
8,5,value,7,91.4288101196289,0.02159092618125778
8,5,value,8,88.46253204345703,0.02021267853023079
8,5,weighted_value,1,3.5493383407592773,0.2984253132792114
8,5,weighted_value,2,2.2846391201019287,0.1236448623815824
8,5,weighted_value,3,1.6742335557937622,0.06640074339611649
8,5,weighted_value,4,1.5320525169372559,0.05560171186523238
8,5,weighted_value,5,1.5027612447738647,0.053495940884549294
8,5,weighted_value,6,1.2920233011245728,0.03954408670176893
8,5,weighted_value,7,1.170352816581726,0.03244699387763192
8,5,weighted_value,8,1.0969998836517334,0.028507164417659332
8,6,key,1,751.80859375,0.11572024665322284
8,6,key,2,639.1084594726562,0.08362649818977555
8,6,key,3,594.6032104492188,0.0723851166718314
8,6,key,4,499.3763732910156,0.051056467224802525
8,6,key,5,436.2419738769531,0.038962756890948816
8,6,key,6,398.18084716796875,0.03246052291718496
8,6,key,7,379.8924865722656,0.029547190195192283
8,6,key,8,371.0696716308594,0.02819068955773052
8,6,value,1,149.24806213378906,0.05880756922122185
8,6,value,2,127.03885650634766,0.04260778705820802
8,6,value,3,111.20135498046875,0.032646451675435374
8,6,value,4,103.09659576416016,0.028061086147299262
8,6,value,5,101.2559585571289,0.0270680522030031
8,6,value,6,97.55326080322266,0.025124614564860842
8,6,value,7,92.6939697265625,0.022683955682871567
8,6,value,8,91.10546112060547,0.021913141741518847
8,6,weighted_value,1,3.6641392707824707,0.1616974484758796
8,6,weighted_value,2,3.2378861904144287,0.1262648249732452
8,6,weighted_value,3,2.4528112411499023,0.07245818942812023
8,6,weighted_value,4,2.1725986003875732,0.05684839566768925
8,6,weighted_value,5,2.1043264865875244,0.05333170462839121
8,6,weighted_value,6,1.8279469013214111,0.04024263171503302
8,6,weighted_value,7,1.7890104055404663,0.038546500418351566
8,6,weighted_value,8,1.5219510793685913,0.027897199485326835
8,7,key,1,735.7514038085938,0.11069829975327215
8,7,key,2,633.5702514648438,0.08208585124028166
8,7,key,3,607.6417236328125,0.075504689446887
8,7,key,4,486.5417785644531,0.04840821049965167
8,7,key,5,433.27825927734375,0.03838950810348153
8,7,key,6,406.1119689941406,0.03372642669197839
8,7,key,7,380.8751220703125,0.02966497348635462
8,7,key,8,371.19775390625,0.028176654777444476
8,7,value,1,149.3533172607422,0.05923208201626697
8,7,value,2,124.74576568603516,0.041321766411808986
8,7,value,3,111.4125747680664,0.03296064291202628
8,7,value,4,102.94122314453125,0.02813882125200914
8,7,value,5,98.2183609008789,0.0256160768018038
8,7,value,6,94.87284851074219,0.023900728181282332
8,7,value,7,91.6018295288086,0.022281044589431833
8,7,value,8,88.41547393798828,0.020757918894110005
8,7,weighted_value,1,4.854129314422607,0.31363968534509373
8,7,weighted_value,2,2.838009834289551,0.10721020291311371
8,7,weighted_value,3,2.539808511734009,0.08586383356751245
8,7,weighted_value,4,2.268537998199463,0.06850155688963798
8,7,weighted_value,5,2.1172475814819336,0.05966939257175515
8,7,weighted_value,6,2.0999433994293213,0.05869802708087141
8,7,weighted_value,7,1.7450677156448364,0.040535253549376135
8,7,weighted_value,8,1.591027021408081,0.03369484299816004
8,8,key,1,748.7335815429688,0.12417727608827485
8,8,key,2,576.4889526367188,0.07361553679340914
8,8,key,3,503.6484680175781,0.0561878661633407
8,8,key,4,485.5530090332031,0.05222287828248721
8,8,key,5,454.5007019042969,0.0457569029134705
8,8,key,6,434.1710205078125,0.04175506551652732
8,8,key,7,407.9425964355469,0.03686257050409693
8,8,key,8,326.55255126953125,0.02362074912582581
8,8,value,1,198.53121948242188,0.09173943719141325
8,8,value,2,152.2191619873047,0.053930830020391764
8,8,value,3,131.3701934814453,0.04016910265291446
8,8,value,4,106.89691162109375,0.02659676200774882
8,8,value,5,99.64722442626953,0.023111538868397473
8,8,value,6,96.21708679199219,0.02154779612606054
8,8,value,7,94.17897033691406,0.020644593073444496
8,8,value,8,88.97915649414062,0.01842786490430731
8,8,weighted_value,1,5.113162994384766,0.41381550294831315
8,8,weighted_value,2,3.6682939529418945,0.21298829762367438
8,8,weighted_value,3,3.2045187950134277,0.16253733280020102
8,8,weighted_value,4,1.8501687049865723,0.0541813901895333
8,8,weighted_value,5,1.2354172468185425,0.024157656539063547
8,8,weighted_value,6,1.1469712257385254,0.020822483574648637
8,8,weighted_value,7,1.05832040309906,0.01772808479261679
8,8,weighted_value,8,0.9661598205566406,0.014774929857863193
8,9,key,1,723.0903930664062,0.1155218812063256
8,9,key,2,624.5841674804688,0.08619081983600335
8,9,key,3,511.4310607910156,0.05779007664642654
8,9,key,4,503.8223571777344,0.056083349105040446
8,9,key,5,454.90460205078125,0.045721422114982105
8,9,key,6,446.356689453125,0.04401930334420704
8,9,key,7,417.6164855957031,0.038533134464839636
8,9,key,8,319.78375244140625,0.02259393412039054
8,9,value,1,601.0899047851562,0.4866164623004653
8,9,value,2,147.6497344970703,0.02936116404819625
8,9,value,3,123.50215911865234,0.020542676602078706
8,9,value,4,103.25354766845703,0.014358791645871612
8,9,value,5,98.32600402832031,0.013021011078465119
8,9,value,6,90.58423614501953,0.011051295249415533
8,9,value,7,88.27095031738281,0.01049405976482438
8,9,value,8,84.08251953125,0.009521806739762405
8,9,weighted_value,1,5.500823020935059,0.29847920841504777
8,9,weighted_value,2,3.72209095954895,0.13665725830328754
8,9,weighted_value,3,2.6297447681427,0.06821595110843233
8,9,weighted_value,4,2.305088996887207,0.052412410587754386
8,9,weighted_value,5,2.099029064178467,0.043460592556938564
8,9,weighted_value,6,2.0313291549682617,0.04070233672950098
8,9,weighted_value,7,1.8877698183059692,0.03515254847487768
8,9,weighted_value,8,1.8029574155807495,0.0320648843231559
8,10,key,1,790.6868896484375,0.16849737652392138
8,10,key,2,524.6174926757812,0.07417705769749595
8,10,key,3,462.1603088378906,0.05756643792827983
8,10,key,4,446.87933349609375,0.05382259202031744
8,10,key,5,414.3338623046875,0.04626844719131484
8,10,key,6,352.3034973144531,0.03345168330611536
8,10,key,7,292.4396057128906,0.023049231351874828
8,10,key,8,280.62139892578125,0.02122392187253645
8,10,value,1,306.2313537597656,0.20708194679819664
8,10,value,2,184.20655822753906,0.07492954699058149
8,10,value,3,145.0283203125,0.04644602641761245
8,10,value,4,129.03428649902344,0.03676657543627834
8,10,value,5,115.31562805175781,0.029364274011153133
8,10,value,6,102.14968872070312,0.023041833058586873
8,10,value,7,94.5358657836914,0.019734955095309505
8,10,value,8,92.2610092163086,0.01879660142689691
8,10,weighted_value,1,5.079074859619141,0.3110446115284593
8,10,weighted_value,2,3.1615779399871826,0.12052058737622574
8,10,weighted_value,3,2.376030445098877,0.06807026740471576
8,10,weighted_value,4,1.9720675945281982,0.04689181553056145
8,10,weighted_value,5,1.826517105102539,0.04022545282623227
8,10,weighted_value,6,1.8159934282302856,0.039763261516596
8,10,weighted_value,7,1.5677735805511475,0.029636037635891444
8,10,weighted_value,8,1.5473377704620361,0.028868466053103822
8,11,key,1,800.0435791015625,0.1719571130502609
8,11,key,2,516.202392578125,0.07158678911546251
8,11,key,3,469.3288269042969,0.05917623321651064
8,11,key,4,457.9494323730469,0.05634143539957259
8,11,key,5,422.3874816894531,0.04793082829983719
8,11,key,6,349.4554138183594,0.032807746696337896
8,11,key,7,287.9164733886719,0.022270290666149006
8,11,key,8,279.55865478515625,0.02099610525054442
8,11,value,1,299.45025634765625,0.2006155518667515
8,11,value,2,166.96839904785156,0.06237115471016227
8,11,value,3,145.44134521484375,0.04732503937272074
8,11,value,4,137.9613037109375,0.04258236692426702
8,11,value,5,115.17005920410156,0.02967525083538283
8,11,value,6,97.60234069824219,0.02131256321467223
8,11,value,7,95.45994567871094,0.020387200037770305
8,11,value,8,94.08975982666016,0.019806144276964373
8,11,weighted_value,1,5.571595191955566,0.2811155559774381
8,11,weighted_value,2,3.6625311374664307,0.12147542297709737
8,11,weighted_value,3,2.985363483428955,0.08070867199233399
8,11,weighted_value,4,2.384856939315796,0.05150512350927335
8,11,weighted_value,5,2.1643245220184326,0.04241998678871393
8,11,weighted_value,6,2.057835578918457,0.03834838794033895
8,11,weighted_value,7,1.886762022972107,0.032237400967887346
8,11,weighted_value,8,1.6880227327346802,0.025803721790578847
8,12,key,1,717.1495971679688,0.11506966996916652
8,12,key,2,541.9712524414062,0.06571943967585313
8,12,key,3,497.0005798339844,0.05526563198393839
8,12,key,4,483.7351379394531,0.05235481390351123
8,12,key,5,455.1217041015625,0.04634431246834044
8,12,key,6,452.8730773925781,0.045887495668309894
8,12,key,7,409.2637939453125,0.037475548822274905
8,12,key,8,325.1052551269531,0.02364772297893058
8,12,value,1,726.9356079101562,0.5549758493470711
8,12,value,2,150.4502716064453,0.023772132999872832
8,12,value,3,139.11502075195312,0.02032498570913803
8,12,value,4,130.24008178710938,0.0178144131293968
8,12,value,5,117.36602783203125,0.014466617942267718
8,12,value,6,112.07064056396484,0.013190641213510827
8,12,value,7,103.14305114746094,0.011172803172946784
8,12,value,8,98.5127182006836,0.010192173408141495
8,12,weighted_value,1,7.030048370361328,0.258261403229047
8,12,weighted_value,2,4.55122184753418,0.1082427683684795
8,12,weighted_value,3,3.6878411769866943,0.07107016084255247
8,12,weighted_value,4,3.605060338973999,0.06791535201480893
8,12,weighted_value,5,2.829157829284668,0.041827049654533606
8,12,weighted_value,6,2.729991912841797,0.038946245848307276
8,12,weighted_value,7,2.6218667030334473,0.0359222967603545
8,12,weighted_value,8,2.366565704345703,0.029267121672336107
8,13,key,1,724.9405517578125,0.1177946576239897
8,13,key,2,613.7326049804688,0.08442658027149319
8,13,key,3,493.11590576171875,0.05450280181872288
8,13,key,4,476.8283996582031,0.05096183224311719
8,13,key,5,435.3170166015625,0.042474873529793074
8,13,key,6,430.37713623046875,0.04151635233130231
8,13,key,7,405.33050537109375,0.036824714337529346
8,13,key,8,317.8780212402344,0.022648623274350375
8,13,value,1,978.0756225585938,0.6965193114608357
8,13,value,2,151.988037109375,0.016819268553066553
